bOF_1,aOF_1,bOF_2,aOF_2,bOF_3,aOF_3,bOF_4,aOF_4,bOF_5,aOF_5,bOF_6,aOF_6,bOF_7,aOF_7,bOF_8,aOF_8,bOF_9,aOF_9,bOF_10,aOF_10,LABEL_TICK1,time
0.11023069,-0.05085895,6.489e-05,-0.01047618,0.01,-0.01047617,0.0555378,-0.08979128,0.092563,-0.19499235,0.00016712,-0.21712838,0.09708874,-0.22447447,-0.05697134,-0.2313839,0.0,-0.05701912,0.0,-0.02,0.0,2024-05-17 20:31:29
-0.0033126100000000075,0.00018431000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00380206000000001,-0.21641827,0.05697136,-0.05701912,0.04490419,-0.01496563,0.0,0.0,0.0,2024-05-17 20:31:32
-0.014931260000000002,-0.02623219,0.0,-0.01047608,-0.00016712,-0.01047608,-0.0680433,0.0,-0.092453,0.01047608,-0.01047623,-0.05701912,0.01047625,-0.01496558,0.09321135,-0.02,-0.05697128,-0.1202,0.0,-0.22446168,0.0,2024-05-17 20:31:35
-0.009344699999999997,0.03666535,0.0,0.0104763,0.0,0.01047631,-0.05547066,0.0104763,-0.092451,0.08979128,-0.04299596,0.0,-0.0972788,5.000000000143778e-08,-0.01047652,0.0,0.01047653,0.0,0.0,0.0,0.0,2024-05-17 20:31:38
-0.07878552,0.0620861,-0.09498462,2.24e-05,-0.092451,0.00012857,-0.01047629,0.0104763,-0.01047629,0.01047631,0.04490404,0.0104763,0.04299596,0.08979128,-0.09495212,0.07198526,-0.08979811,0.02,-0.0431097,0.1202,0.0,2024-05-17 20:31:41
-0.07726962,0.004778040000000004,0.00225871,-0.00012857,0.01,-0.01496678,0.13583897,-0.08979128,0.06856781,-0.05701912,0.09245,-0.09468355,0.01047638,-0.33905175,0.04490404,-0.18545863,0.01047638,0.0,0.04299596,0.0,0.0,2024-05-17 20:31:46
0.0,-0.02308156,0.10260892,0.01047635,0.092447,0.00012857,0.01,0.01047635,0.0,0.02047635,-0.04490404,0.01496677,-0.04299596,0.08979128,-0.01047657,0.03421156,-0.09495212,0.05701912,-0.01047662,0.09043157,-1.0,2024-05-17 20:31:49
-0.13382532,0.00082328,-0.091494,0.01047691,-0.04490474,0.01047691,-0.06761781,0.01047691,-0.09495212,0.01,-0.0104768,0.04489849,-0.0104768,0.08979675,-0.08981346,0.02996732,-0.26948228,0.00067268,-0.0714489,0.00012857,-1.0,2024-05-17 20:31:52
-0.0015159,0.00392304,-0.32658274,0.08530045,-0.457137,0.04490357,-0.2245,0.08980567,-0.04491041,0.01047768,-0.00016712,0.07136487,-0.06559509,0.01047768,-0.09274243,0.01047768,-0.08982654,0.08034606,-0.0431097,0.13391,-1.0,2024-05-17 20:31:56
-0.0015159,0.10198316,-0.00016712,0.02500553,-0.08278775,0.01250277,-0.10932515,0.04640707,-0.015321,0.08981198,-0.04491517,0.31561664,-0.01047914,0.04666964,-0.01047914,0.18709732,-0.091494,0.21784717,-0.08,0.05549044,-1.0,2024-05-17 20:31:58
-0.04816404,0.03295557,-0.07795371,0.05037281,-0.10932515,0.06617254,-0.015321,0.08981593,-0.04491607,-0.43285086,-0.11697131,-0.04666964,-0.19495212,-0.1,-0.08983462,0.0,-0.13470009,0.0,-0.2245,0.22452346,-1.0,2024-05-17 20:32:02
-0.01815264,0.03295692,-0.10932515,0.00392304,-0.015321,0.015,-0.1,0.12397,-0.12442997,0.29992966,-0.2245,0.18696078,-0.30322179,0.23951506,-0.449111,2.241e-05,-0.05628456,0.2245,-0.07206415,0.09476447,0.0,2024-05-17 20:32:04
0.025759389999999997,-0.03142538,0.008,-0.05357771,0.10932515,-0.06284588,0.015321,0.0,0.0104792,0.08981966,0.0104792,-0.01047923,0.06,0.01047923,0.1,0.01047923,0.12442997,0.20368238,0.2245,0.11497064,-1.0,2024-05-17 20:32:07
-0.464111,0.02246487,-0.00016712,0.06149254,-0.0425003,0.00078142,-0.0708338,0.00156285,-0.04492552,0.00312569,-0.09876556,0.14983481,-0.171514,0.19295914,-0.09495212,0.00384446,-0.01048183,0.10392102,-0.01048183,0.13510451,0.0,2024-05-17 20:32:10
0.0741368,0.02148232,0.0,0.01048182,-0.01497336,0.01048182,-0.05697128,0.0449198,-0.09495212,0.01048182,-0.04492645,0.08983366,-0.08,0.19295914,-0.05788409,0.13006377,-0.01048194,0.01497318,-0.01048194,0.06079279,-1.0,2024-05-17 20:32:13
-0.08285554,0.0015159,-0.01330632,0.04492809,-0.01048292,0.09495212,-0.01048292,0.01048311,-0.01048292,0.01048307,-0.00016712,0.01048311,-0.07231439,0.02097202,-0.12764977,0.00192223,-1.662e-05,0.17139577,-0.04493474,0.22461356,0.0,2024-05-17 20:32:17
-0.0023691700000000038,0.0,0.0,-0.00192223,-0.00016712,-0.08985233,-0.07231439,-0.00599555,-0.12764977,-0.05,-0.0431097,-0.01497616,-1.662e-05,-0.01048241,-0.08986991,0.01048241,-2.244e-05,-0.15139577,-0.15209892,0.0,1.0,2024-05-17 20:32:17
0.07015903,-0.0015159,0.01048243,-0.02,0.01048248,-0.00599555,0.01048248,-0.05,0.0025808,0.08985059,0.00294194,-0.16310952,0.00016712,-0.22461356,0.15562263,-0.01048235,0.25937097,-0.01048235,0.24522905,-0.02545796,0.0,2024-05-17 20:32:20
-0.004683190000000004,0.07299396,-0.01048255,0.04492717,-0.01048255,0.02,-0.01048255,0.00599555,0.0,0.0,-0.00016712,0.01497605,-0.15562263,0.01048257,-0.25937097,0.01048257,-0.24522905,0.01048257,-0.04493334,0.16310952,1.0,2024-05-17 20:32:23
0.10345973,-0.1865159,0.01048163,-0.00599555,0.01048163,-0.04492505,0.01048164,-0.08984632,0.0,-0.00079046,0.04493173,-0.03497523,0.09666902,-0.13732205,0.00016712,-0.07283689,0.15562263,-0.09495212,0.25937097,-0.00016712,0.0,2024-05-17 20:32:26
-0.01545394,-0.18500000000000003,0.0,-0.08984632,-0.0025808,-0.00079046,-0.0431097,-0.05,-0.09859786,-0.02,0.00376985,-0.13732205,0.04493173,-0.07283689,0.08,-0.09495212,0.00016712,-0.00016712,0.28330721,-0.03367826,1.0,2024-05-17 20:32:28
0.04946996,-0.1338025,-0.01048245,0.01048257,0.01048254,0.01048254,0.01048254,0.01048254,0.0025808,0.06696031,0.04493168,0.08984532,-0.00016712,0.00079046,-0.28330727,0.02,-0.25937097,0.05697128,-0.24522905,0.05,0.0,2024-05-17 20:32:32
0.04826763,-0.04442070999999999,0.01048176,0.04492403,0.01048176,-0.00079046,0.01048176,-0.02,0.04493036,-0.01048194,0.0025808,-0.01048194,0.00270703,-0.14317979,0.04800001,-0.05,0.08,-0.07283689,0.08986326,-0.08984132,1.0,2024-05-17 20:32:34
0.08088972,-0.0015159,0.00330425,-0.01048127,0.01048117,-0.01048127,0.16001643,-0.01048127,0.00022567,-0.11312595,0.01048117,-0.2245,0.01048117,-0.09495212,0.26669404,-0.08983236,0.09878952,-0.05785742,0.08,-0.07175004,0.0,2024-05-17 20:32:38
0.08699393,-0.08022362,-0.00022567,2.241e-05,-0.17888305,0.00019762,-0.26669404,-0.1,-0.04492547,-0.2245,-0.08,-0.01048105,-0.09511225,0.01048105,-0.24961836,0.01048105,-0.08985332,0.16955539,-0.13470007,0.09495212,-1.0,2024-05-17 20:32:40
-0.0095159,0.0015159,0.0,0.01048256,-0.13470007,0.01048256,-0.2245,0.01048256,-0.04492837,0.10391923,-0.08986049,0.04492168,-0.091799,0.00016712,-0.0025808,0.09495212,-0.04800006,0.21250173,-0.08,0.08983816,0.0,2024-05-17 20:32:44
0.07993716000000001,-0.00022709999999999983,0.0,-0.01048222,0.0,-0.01048222,0.0,-0.01048222,0.0,0.0,0.05453457,0.0,0.08986049,0.0,0.0,0.0,0.09040132,0.19752667,0.08,0.07298217,-1.0,2024-05-17 20:32:47
-0.28198493,0.00673588,-0.0025808,0.00407339,-0.00016712,0.0061736,-0.04493353,0.00541643,-0.13063081,0.00658544,-0.05700678,0.00488742,-1.662e-05,0.0209672,-0.08986949,0.01048332,-0.09634587,0.04492636,-0.07082507,0.21765824,-1.0,2024-05-17 20:32:50
-0.0040967,0.27509712,-0.00016712,0.00469703,-1.662e-05,0.00939406,-0.04400795,0.09495212,-0.0733433,0.15216881,-1.64e-06,0.14339,-1.64e-06,0.08202242,-0.26960221,0.2715384,-0.091357,0.05554241,-0.09,0.07263884,-1.0,2024-05-17 20:32:53
-0.05619373,0.00156832,-0.04493847,0.01048444,-0.00185119,0.03954027,-0.38583716,0.04493175,-0.07048394,0.01048433,-0.09,0.01048433,-0.449337,0.00016712,-0.05392993,0.08986179,-0.09538271,0.11376297,-0.08,0.18960483,0.0,2024-05-17 20:32:56
-0.00025857999999999437,-5.242000000000007e-05,0.0,0.0449319,-0.38583716,-0.01048423,-0.07048394,-0.00016712,-0.09,-0.08986179,-0.449337,-0.01048412,-0.05392993,-0.01048412,-0.08920674,-0.20033409,-0.08,-0.18960483,-0.0898832,-0.07303373,0.0,2024-05-17 20:32:58
0.029256619999999997,0.00135763,0.05392353,-0.00016712,0.08987246,-0.11679156,0.0284,-0.09495212,0.08962761,-0.07303373,0.24815076,-0.01048363,0.26960225,-0.01048363,0.05784304,-0.01048363,0.07048394,-0.08985635,0.18286131,-0.04375707,1.0,2024-05-17 20:33:01
0.55875595,-0.0015159,0.0006443,-0.02705794,0.00409128,-0.08985,0.25955611,-0.14676001,0.0431097,-0.02,7.4e-07,-0.2246,0.09032263,-0.01497572,0.11206252,-0.13476413,0.18677079,-0.05108132,0.00748209,-0.22460685,1.0,2024-05-17 20:33:05
0.01704564,-0.015,0.01962963,-0.0048107,0.06624646,-0.03,0.0648356,-0.2246,0.04493074,-0.0397343,0.0006443,-0.05108132,0.17150167,-0.00016712,0.0431097,-0.01048151,0.28583597,-0.01048151,0.25955611,-0.01048151,0.0,2024-05-17 20:33:07
0.015,-0.0015159,0.02675867,-0.00016712,0.04271668,-0.0431097,0.00188103,-0.04491997,0.16261423,-0.0898381,0.06617026,-0.00019762,0.27102366,-0.01497431,0.04492632,-0.01048094,0.0431097,-0.01048094,0.05690364,-0.01048094,1.0,2024-05-17 20:33:11
0.09540112,-0.01886591,0.06916231,-0.03144319,0.08983941,-0.0015159,0.17625742,-0.00016712,0.2246,-0.10948486,0.15447587,-0.18247467,0.22461862,-0.04491249,0.26964006,-0.00262012,0.4494,-0.09495212,0.00016712,-0.02547957,0.0,2024-05-17 20:33:13
0.0015159,0.0015159,0.015,5.24e-05,0.01800639,-0.00016712,0.04492007,-0.04491345,0.20321019,0.01048019,0.06916231,0.05666964,0.08984275,0.17845611,0.2246,0.18247467,0.10633625,0.02,0.20912079,0.09495212,0.0,2024-05-17 20:33:16
0.08148464,-0.00014850999999999992,-0.13476005,0.0,-0.04492099,0.01048046,-0.2246,0.01048046,-0.01497244,0.01048046,-0.06716231,0.02704878,-0.08984619,0.01,-0.0575367,0.00016712,0.09589439,0.10948487,0.091364,0.18247467,0.0,2024-05-17 20:33:20
0.0765176,0.00014850999999999992,0.01047999,-2.241e-05,0.13476009,-0.00016712,0.08984197,-0.01048,0.01497207,-0.01048,0.2246,-0.04491254,0.06716231,-0.01048,0.15597481,-0.06989499,0.25995802,-0.02,0.09540673,-0.02545164,1.0,2024-05-17 20:33:22
0.04886995,-0.17309561,0.01047794,-0.04490507,0.02694709,-0.05388565,0.04491166,-0.08980929,0.00016712,-0.01047791,0.04853103,-0.01047791,0.01496979,-0.04178213,0.08982965,-0.01047791,0.10778121,-0.05519026,0.25029667,-0.09198377,1.0,2024-05-17 20:33:25
0.09210545,-0.00086611,0.04490767,-0.02681225,0.06466882,-0.00016712,0.10778121,-0.01,0.04336794,-0.04490099,0.14944028,-0.08980072,0.24906707,-0.2246,0.23893978,-0.01496794,0.08982068,-0.05675225,0.09968555,-0.07296146,1.0,2024-05-17 20:33:28
0.0015159,-0.015,0.01047652,-2.24e-05,0.00016712,-0.01047652,0.11544089,-0.06,0.06846831,-0.07296146,0.091511,-0.0104765,0.0898122,-0.0448977,0.12667646,-0.0104765,0.10778121,-0.00067268,0.23956723,-0.0104765,0.0,2024-05-17 20:33:31
0.0015159,0.11012165,2.988e-05,0.00527685,0.04490486,0.00345878,0.00016712,0.00502557,0.14929768,0.00626719,0.06846831,0.02097622,0.091511,0.01047684,0.0898122,0.01047652,0.12667646,0.07,0.01047713,0.07296146,0.0,2024-05-17 20:33:35
0.08040468,-0.028780879999999995,0.0,-0.05,0.01496638,-0.04489894,0.0,-0.01047689,0.1022738,-0.01047689,0.0,-0.01047652,0.0,-0.02,0.01047691,-0.07296146,0.01047691,-0.08979554,0.04490634,-0.00067268,0.0,2024-05-17 20:33:38
-0.015341580000000007,-0.0005922600000000111,0.0,0.0,0.0,0.0,0.01047669,-0.01047652,0.00016712,-0.01047668,0.01047669,-0.02,0.1022738,-0.07296146,0.06846831,-0.08979554,0.091511,-0.01047668,-0.12667646,0.0,0.0,2024-05-17 20:33:41
-0.0009447600000000028,-0.010140509999999991,0.0,0.0,0.01047648,0.0,0.02544286,0.0,0.0,-0.02,-0.1160679,-0.07296146,-0.06846831,-0.08979554,-0.091511,-0.05733479,-0.04490605,-0.01047635,0.04311059,-0.00012857,0.0,2024-05-17 20:33:44
-0.007163549999999998,0.18139082,0.0,-0.04489894,-0.00016712,-0.01047652,-0.01496641,-0.1879192,-0.01047716,0.09495212,-0.28148975,0.02,-0.2246,0.07296146,-0.091489,0.08979554,-0.01047716,0.05733479,-0.04490752,0.0,0.0,2024-05-17 20:33:47
0.007663010000000005,-0.025477150000000004,0.0,0.01047701,0.0,0.04489894,0.01526614,0.01047652,0.01496641,0.1879192,0.01047701,0.09495212,0.01047701,0.02,0.13476,0.07296146,0.2246,0.08979554,0.091489,0.05733479,0.0,2024-05-17 20:33:50
-6.910000000000249e-05,0.017804600000000004,-0.00016712,-0.04489894,-0.0104768,-0.01047652,0.0,-0.01047669,0.0,0.0104768,0.0104768,0.1879192,-0.13476,0.09495212,-0.2246,0.02,-0.091489,0.07296146,-0.09125286,0.08979554,0.0,2024-05-17 20:33:53
-0.030232090000000003,0.005518269999999992,0.0,0.0,-0.03293793,0.0,-0.01496641,-0.1879192,-0.04311059,-0.09495212,-0.13476,-0.02,-0.2246,-0.07296146,-0.01047736,-0.08979554,-0.01047732,-0.05733479,-0.090911,-0.00012857,0.0,2024-05-17 20:33:56
2.9890000000004635e-05,0.014752729999999992,0.0,0.0,-0.01767179,0.0,0.0,0.0,-0.01047714,0.0,0.0,0.0,0.0,0.0,0.04490732,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 20:33:59
-0.021416080000000004,-0.00760050000000001,0.0,0.0,-0.05807767,0.01047697,-0.01047711,0.01047652,-0.2246,0.0,-0.01047711,0.0,-0.04490716,0.0,-0.30851172,0.0,-0.090911,0.0,-0.08,0.0,0.0,2024-05-17 20:34:02
0.0,2.2400000000033504e-05,0.0,0.0,0.0,0.0,-0.090907,0.0,0.0,0.0,-0.04490778,0.0,-0.30851172,0.0,-0.08,0.0,-0.01047746,0.0,-0.25345858,0.0,0.0,2024-05-17 20:34:02
0.0373632,0.45639300999999993,0.0,0.0,0.01496643,0.0,0.02586642,0.0,0.04311059,0.0,0.2246,0.0,0.04490713,0.0,0.090907,0.0,0.01047735,0.0,0.09841332,0.0,0.0,2024-05-17 20:34:06
-8.216999999999947e-05,-0.5358620999999999,0.0,0.0,0.00188103,0.01047698,0.048547,0.0,0.01496638,0.0,0.01047681,0.0,0.01047681,0.0,0.04311059,0.0,0.2246,0.0,0.04490713,0.0,0.0,2024-05-17 20:34:09
-0.011934839999999995,0.011186410000000008,0.0,0.0,-0.03484627,0.010477,-0.01496638,0.0,-0.04311059,0.0,-0.01047707,0.0,-0.2246,-0.08979554,-0.01047707,-0.05733479,-0.04490713,-0.00012857,-0.090907,-0.22448281,0.0,2024-05-17 20:34:12
0.15842149,-0.015767130000000018,0.02586637,-0.01047652,0.04311059,-0.04489795,0.16845262,-0.05733479,0.25581031,-0.01047632,0.04490448,-0.00012857,0.00016712,-0.01047632,0.19122367,-0.01047632,0.08,-0.02,0.08981179,-0.08979128,0.0,2024-05-17 20:34:15
0.0,0.0,-0.02586637,0.0,-0.04311059,0.01047657,-0.014966380000000001,0.04489795,0.0,0.01047657,0.0,0.05733479,0.0,0.01047657,0.0,0.00012857,0.0,0.0,0.0,0.0,0.0,2024-05-17 20:34:15
-0.12651044,-0.14987995999999998,0.02586644,0.0,0.01496629,0.0,0.04311059,0.0,0.15348624,0.0,0.25581031,0.0,0.04490448,0.0,0.0104767,0.0,0.00016712,0.0,0.19122367,0.0,0.0,2024-05-17 20:34:18
-0.015744719999999997,-0.0011966599999999987,-0.05807694,0.0104766,-0.04490441,0.01047652,-0.15348624,-0.04489784,-0.25581031,0.0104766,-0.01047669,0.0,-0.00016712,0.0104766,-0.19122367,0.0,-0.01047669,0.0,-0.090903,0.0,0.0,2024-05-17 20:34:21
0.09512456999999999,-0.00017705999999999972,0.01047551,-0.01047652,0.01047551,-0.05733479,0.05655374,-0.04489723,0.01496625,-0.00012857,0.12657274,-0.02,0.21095451,-0.08979128,0.04490381,-0.07170442,0.15348624,-0.23943541,0.25581031,-0.01047569,1.0,2024-05-17 20:34:24
0.0015159,-0.0015159,0.01047527,-0.02,0.0165638,-0.29666964,0.00188103,-0.28160868,0.02572525,-0.07275335,0.01047527,-0.01047519,0.08349916,-0.01047519,0.05655374,-0.03936473,0.08,-0.04,0.12657274,-0.00016712,0.0,2024-05-17 20:34:27
0.0,0.38135457,-0.0165638,0.0,-0.02572525,-0.05000000000000002,-0.01047527,0.0,-0.04305624,0.0,-0.07176031,0.0,-0.06853365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2024-05-17 20:34:30
-0.02289522,0.01636411,-0.01047581,0.04489676,-0.01047581,0.02,-0.04311059,0.05,-0.07151971,0.2000224,-0.08,0.06174588,-0.19191544,0.01047576,-0.21095451,0.01047576,-0.04490381,0.01047576,-0.09037,0.04666964,0.0,2024-05-17 20:34:32
-0.02108675,0.0002037299999999992,0.01047538,-0.05489611,-0.00094052,-0.06174588,0.02586642,-0.06163579,0.04311059,-0.13029995,0.06954035,-0.07275335,0.12657279,-0.01047556,0.04490322,-0.02,0.13581147,-0.01047555,0.21095451,-0.01047555,0.0,2024-05-17 20:34:35
-0.0007457099999999999,0.0,-0.02586642,0.0,-0.04311059,0.0,-0.0104758,0.01047577,-0.06954035,0.01047577,-0.04490259,0.01496616,0.05422201,0.01047577,0.08,0.04666964,-0.07999999999999999,0.13029995,-0.09037,0.07275335,0.0,2024-05-17 20:34:38
0.029706740000000002,-0.005872800000000001,0.00094052,-0.04311059,0.01047556,-0.04489538,0.04957392,-0.04489432,0.04490134,-0.13029995,0.04311059,-0.07275335,0.04172424,-0.01047551,0.06954035,-0.01047551,0.08,-0.01047551,0.08980728,-0.08978603,-1.0,2024-05-17 20:34:41
-0.06368099,0.0015159,0.00094052,-0.0168505,0.04765316,-0.05489432,0.04490058,-0.13029995,0.07942191,-0.07275335,-0.04311059,-0.01047551,-0.05388439,-0.01047551,-0.08980728,-0.01047551,-0.05581147,-0.08978603,-0.09376691,-0.00016712,0.0,2024-05-17 20:34:44
0.01002995999999999,-0.00040741,-0.04765316,0.0,-0.04490058,-0.14029995,-0.07942191,-0.07275335,-0.04311059,-0.04489366,-0.08980728,0.0,-0.05581147,0.0,-0.0978535,0.0,-0.1347158,0.0,-0.09037,0.0,0.0,2024-05-17 20:34:47
-0.03625907,-0.0010467999999999999,0.01,0.00284652,0.04489995,0.0168505,0.04765316,0.01047574,0.07942191,0.01047574,0.05388211,0.01,0.08980346,0.01047574,0.04311059,0.13029995,0.05581147,0.07275335,0.09510528,0.19114881,0.0,2024-05-17 20:34:50
0.005112430000000001,0.00141563,0.04293966,0.0104764,0.04489932,0.0104764,-0.05388214,0.01047631,-0.08980346,0.01,-0.05581147,0.0168505,-0.0104764,-0.29340248,-0.1347158,0.0,-0.04311059,0.0,-0.09560444,0.0,0.0,2024-05-17 20:34:54
0.000229130000000001,-0.0004653000000000001,0.0,0.01047666,0.0,0.01047666,0.0,0.01047658,0.0,-0.0168505,0.0,-0.30340252,-0.089911,-0.13029995,0.04311059,-0.07275335,0.1347158,-0.19114881,-0.09726159,-0.044893,0.0,2024-05-17 20:34:57
0.02930787,-0.0015383,0.02693945,-0.0104765,0.04489909,-0.0104765,0.00220511,-0.0104765,0.0231799,0.0,0.05388214,-0.014966020000000024,0.08980346,0.0,0.05581147,0.0,0.089911,0.014965929999999988,0.04311059,-0.04489265,0.0,2024-05-17 20:35:00
-0.02684464,0.04818414,-0.00235387,-0.01,-0.0131799,-0.0168505,-0.02693967,-0.23108905,-0.04489934,-0.29340262,0.0,-0.13029995,0.0,-0.07275335,0.0,-0.19114881,-0.08,-0.0448929,-0.1347158,-0.00016712,0.0,2024-05-17 20:35:03
0.00014897,2.239999999999881e-05,0.0,0.10495212,0.0,0.19232212,-6.999999999784956e-08,0.0168505,0.0,0.26946516,0.0,0.23108905,0.0,0.01496612,0.0,0.13029995,-0.1347158,0.07275335,-0.08,0.0448935,-1.0,2024-05-17 20:35:06
-0.00825096,0.0165159,-0.00016712,0.01047735,-0.08,0.01047735,-0.13102649,0.01047735,-0.2246,0.11759605,-0.0104773,0.0549002,-0.0104773,0.01496793,-0.0104773,0.09495212,-0.08981606,0.11762901,-0.1,0.08979777,1.0,2024-05-17 20:35:09
-0.0015158999999999997,-0.01647652,0.0,-0.0104782,0.02694326,-0.0209564,0.04490528,-0.1446489,0.08981143,-0.19107869,0.08,-0.00720213,0.13476002,-0.0031954,0.2246,-0.00079885,-0.22454395,9.986e-05,-0.01047782,4.993e-05,-1.0,2024-05-17 20:35:12
-0.22454395,0.00188646,-0.06708177,0.00138239,-0.17237103,0.01047804,-0.3,0.01047787,-0.089915,0.01047787,-0.01047806,0.00016712,-0.19087318,0.02996844,-0.44465671,0.12464728,-0.09931846,0.19107869,-0.04274677,-0.09495212,0.0,2024-05-17 20:35:15
0.13960474,-0.00144182,0.22454395,-9.736e-05,0.06708177,-0.01047789,0.17237103,-0.0104778,0.3,-0.0104778,0.0104778,0.0,0.089915,-0.1396154,0.19087318,-0.19107869,0.09440694,-0.09495212,0.44465671,-0.0448984,1.0,2024-05-17 20:35:18
-0.13792118,-0.0015159,0.08,-0.02486001,0.22454395,-0.02547781,0.06708177,-0.01047773,0.17237103,-0.01047773,0.3,0.0,0.01047797,-0.008968140000000013,0.0,0.0,-0.44465671,0.014967759999999997,-0.089916,0.0,1.0,2024-05-17 20:35:21
0.01576011,-0.00127739,0.07745953,-0.05600366,0.0449038,-0.04666964,0.08980836,-0.04669204,0.01047674,-0.00177473,0.01047674,-0.01047671,0.01047674,-0.01047671,0.00168356,-0.01047671,0.0243,-0.01496721,0.07,-0.04489703,1.0,2024-05-17 20:35:25
0.0165159,-0.015,0.04490321,0.06098492,0.05051726,0.04518789,0.0,0.01047707,-0.01047706,0.01047707,-0.01047706,0.01047707,-0.01047706,0.00177473,0.0,-0.01496724,-0.07,-0.04489703,-0.22454395,-0.19710595,0.0,2024-05-17 20:35:28
0.0125159,0.015,0.00011248,0.11343142,0.04490321,0.04666964,0.00016712,0.0950045,0.05388509,0.01047707,0.08980836,0.01047707,0.01047706,0.01047707,0.01047706,0.00177473,0.01047706,0.0149672,0.00168356,0.04489703,1.0,2024-05-17 20:35:31
0.0015159,-0.14,0.04488781,-0.02587133,0.06206411,-0.01047306,0.1,-0.01047306,0.00344006,-0.10606627,0.08978129,-0.01047306,0.0447667,-2.245e-05,0.04311059,-0.01496208,0.08,-0.04488161,0.13468079,-0.00016712,0.0,2024-05-17 20:35:34
0.0165159,-0.01222133,0.02693084,-0.00036578,0.04488469,-0.07796039,0.05386401,-0.12972953,0.08977329,-0.00016712,0.01,-0.01047263,0.01047275,-0.01047263,0.01047275,-0.01047263,0.01047275,-0.05983903,0.04311059,-0.05915252,0.0,2024-05-17 20:35:37
0.0,-0.00035802000000000056,-0.02693106,0.01047345,-0.04488509,0.01047344,2.000000000335067e-08,0.01047344,0.0,0.00036578,-0.2285318,0.18109083,-0.13857692,0.2244,-0.23096144,0.12972953,-0.22445068,0.00016712,-0.08,0.01496155,0.0,2024-05-17 20:35:40
-0.0012436800000000005,0.0022970100000000004,0.010000000000000002,-0.01047324,0.0,-0.01047323,0.0,-0.01047323,0.0,0.0,0.01047309,0.009999999999999981,0.04311059,0.0,0.2285318,0.0,0.13857692,0.0,0.23096144,-0.01496148,0.0,2024-05-17 20:35:43
0.0,0.0,-0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01047311,0.0,-0.2285318,0.0,-0.13857692,0.0,-0.23096144,0.0,-0.22445068,0.0,1.0,2024-05-17 20:35:43
0.03793632,-0.00188168,0.0186092,-0.00016712,0.34328649,-0.01047232,1.07838442,-0.01047232,0.00258967,-0.01047232,0.06778944,-0.0659475,0.01047221,-0.09495212,0.01047228,-0.01496037,0.02547234,-0.09472042,0.13466016,-0.0897466,1.0,2024-05-17 20:35:46
0.0015159,-0.00618956,0.015,-0.05584711,0.03292926,-0.01047189,0.0548821,-0.01047189,0.05386164,-0.01047189,0.08976939,0.14560261,0.01047194,0.01,0.01047194,0.09495212,0.01047194,0.05983626,0.04311059,0.08975158,0.0,2024-05-17 20:35:49
0.0,0.0,0.0,0.01047244,0.0,0.03350827,0.0,0.05584711,0.0,0.0104722,0.0,0.0104722,-0.0104723,0.0104722,-0.0104723,0.04273562,-0.0104723,0.07122596,-0.04311059,0.01496027,0.0,2024-05-17 20:35:52
-2.873000000000003e-05,4.817000000000016e-05,0.0,-0.01047235,0.0,0.01047235,0.0,0.01047235,0.0,0.03350833,0.0,0.05584711,-0.04311059,-0.04273562,-0.01047237,-0.07122596,-0.0104725,-0.01496032,-0.0104725,-0.05697127,1.0,2024-05-17 20:35:55
0.00157602,-0.04272782,0.02692275,-0.07121304,0.04487121,-0.0164633,0.01046934,-0.00601151,0.01046934,-0.01046934,0.01046934,-0.01046934,0.04311059,-0.01046934,0.00172003,-0.04187546,0.05384958,-0.04486477,0.08974929,-0.00882887,0.0,2024-05-17 20:35:58
0.16101585,0.00156016,6.012e-05,0.01046975,-0.06878944,0.01046975,0.13461788,0.01046975,0.22436298,0.0164633,-0.09217381,0.00601151,-0.01046967,-0.02378497,-0.01046967,-0.13458009,-0.01046967,-0.2243,-0.04311059,-0.00016712,-1.0,2024-05-17 20:36:01
-0.00165112,0.11467321,-0.04488037,0.01047163,-0.05385943,0.00333237,-0.08976558,0.24691424,-0.13475195,0.39901766,-0.22441941,0.01495943,-0.089808,0.04487359,-0.00016712,0.09224525,-0.13458,0.00308425,-0.04311059,0.13268157,-1.0,2024-05-17 20:36:04
-0.0015159,0.02037031,-0.2243,0.03142401,-0.05386634,0.05709113,-0.08977722,0.09495212,-0.04311059,0.00269564,-0.04800002,0.24445081,-0.09585221,0.40507441,-0.08,0.09495212,-0.00016712,0.05385423,-0.00030567,0.08975694,-1.0,2024-05-17 20:36:07
-0.22453466,0.02612059,-0.02693328,0.03142443,-0.04488869,0.06659421,-0.08978155,0.10844577,0.04311059,0.18074283,-0.05643337,0.09495212,-0.09405558,0.03590644,-0.00016712,0.059844,-0.02,0.08976144,-0.05689454,0.13542609,0.0,2024-05-17 20:36:10
-0.22376687,1.3446575699999999,-0.04489165,0.0,-0.0897858,0.0,-0.00016712,0.04488539,-2.245e-05,0.12852347,-0.22447732,0.21420563,-0.40567308,0.01496299,-0.44899,0.10692,-0.73224229,0.09495212,-0.04311059,0.05725999,0.0,2024-05-17 20:36:13
