time,low,high,open,close,volume,sentiment
2024-05-17 03:45:00+00:00,162.13,162.66,162.66,162.28,2131.88560828,0
2024-05-17 03:44:00+00:00,162.46,162.85,162.47,162.66,1427.24093968,0
2024-05-17 03:43:00+00:00,162.4,162.61,162.5,162.44,5597.23045908,0
2024-05-17 03:42:00+00:00,162.39,162.62,162.47,162.5,5377.18115004,0
2024-05-17 03:41:00+00:00,162.09,162.5,162.28,162.45,1424.22818877,0
2024-05-17 03:40:00+00:00,162.11,162.36,162.14,162.32,1073.57694639,0
2024-05-17 03:39:00+00:00,162.08,162.22,162.09,162.15,365.80074821,0
2024-05-17 03:38:00+00:00,161.92,162.11,161.92,162.06,157.98054086,0
2024-05-17 03:37:00+00:00,161.86,162.03,162.03,161.91,624.28518254,0
2024-05-17 03:36:00+00:00,161.85,162.2,161.89,162.08,661.03870808,0
2024-05-17 03:35:00+00:00,161.73,161.96,161.82,161.96,783.28333298,0
2024-05-17 03:34:00+00:00,161.72,161.87,161.74,161.84,85.74932338,0
2024-05-17 03:33:00+00:00,161.68,161.9,161.82,161.74,423.50683304,0
2024-05-17 03:32:00+00:00,161.53,161.86,161.64,161.83,586.54997324,0
2024-05-17 03:31:00+00:00,161.45,161.68,161.68,161.66,611.72156357,0
2024-05-17 03:30:00+00:00,161.43,161.8,161.72,161.73,2435.89590155,0
2024-05-17 03:29:00+00:00,161.57,161.78,161.78,161.73,210.22920129,0
2024-05-17 03:28:00+00:00,161.18,161.82,161.19,161.79,1047.60322767,0
2024-05-17 03:27:00+00:00,161.0,161.22,161.0,161.21,120.13617435,0
2024-05-17 03:26:00+00:00,160.83,160.98,160.89,160.98,207.96234728,0
2024-05-17 03:25:00+00:00,160.64,160.9,160.64,160.88,167.53193308,0
2024-05-17 03:24:00+00:00,160.64,160.73,160.7,160.65,233.7767006,0
2024-05-17 03:23:00+00:00,160.58,160.77,160.59,160.7,300.80367458,0
2024-05-17 03:22:00+00:00,160.44,160.59,160.47,160.59,377.97079985,0
2024-05-17 03:21:00+00:00,160.39,160.47,160.44,160.47,25.49207068,0
2024-05-17 03:20:00+00:00,160.38,160.45,160.38,160.45,74.07244242,0
2024-05-17 03:19:00+00:00,160.18,160.42,160.33,160.4,329.99673531,0
2024-05-17 03:18:00+00:00,160.36,160.48,160.48,160.36,288.5671978,0
2024-05-17 03:17:00+00:00,160.34,160.5,160.37,160.46,219.58402109,0
2024-05-17 03:16:00+00:00,160.32,160.41,160.36,160.33,399.53188834,0
2024-05-17 03:15:00+00:00,160.28,160.38,160.33,160.36,236.79662285,0
2024-05-17 03:14:00+00:00,160.28,160.41,160.31,160.33,75.52987466,0
2024-05-17 03:13:00+00:00,160.08,160.36,160.08,160.33,985.10613308,0
2024-05-17 03:12:00+00:00,159.91,160.08,159.93,160.07,285.57940201,0
2024-05-17 03:11:00+00:00,159.8,159.97,159.91,159.96,889.62730122,0
2024-05-17 03:10:00+00:00,159.73,159.95,159.95,159.92,843.7212488,0
2024-05-17 03:09:00+00:00,159.88,160.01,159.97,159.96,495.10600111,0
2024-05-17 03:08:00+00:00,159.98,160.12,160.04,159.98,887.56499441,0
2024-05-17 03:07:00+00:00,159.88,160.08,160.07,160.05,1184.30233033,0
2024-05-17 03:06:00+00:00,160.0,160.18,160.14,160.08,526.35235792,0
2024-05-17 03:05:00+00:00,160.02,160.25,160.06,160.09,1231.51989883,0
2024-05-17 03:04:00+00:00,160.03,160.25,160.2,160.06,346.76452378,0
2024-05-17 03:03:00+00:00,160.09,160.23,160.14,160.21,153.02733722,0
2024-05-17 03:02:00+00:00,160.01,160.33,160.33,160.11,490.54269438,0
2024-05-17 03:01:00+00:00,160.2,160.33,160.2,160.33,98.6602395,0
2024-05-17 03:00:00+00:00,160.09,160.47,160.36,160.2,245.60751289,0
2024-05-17 02:59:00+00:00,160.28,160.45,160.45,160.34,539.38607224,0
2024-05-17 02:58:00+00:00,160.38,160.52,160.52,160.45,380.08264966,0
2024-05-17 02:57:00+00:00,160.44,160.57,160.44,160.52,2228.72300221,0
2024-05-17 02:56:00+00:00,160.4,160.5,160.46,160.41,571.42308972,0
2024-05-17 02:55:00+00:00,160.33,160.48,160.34,160.47,232.13419253,0
2024-05-17 02:54:00+00:00,160.11,160.58,160.56,160.34,149.84480185,0
2024-05-17 02:53:00+00:00,160.54,160.69,160.64,160.58,55.51447597,0
2024-05-17 02:52:00+00:00,160.61,160.74,160.74,160.61,167.96126488,0
2024-05-17 02:51:00+00:00,160.66,160.84,160.81,160.73,118.15431748,0
2024-05-17 02:50:00+00:00,160.62,160.96,160.62,160.8,330.41503119,0
2024-05-17 02:49:00+00:00,160.57,160.65,160.65,160.62,55.31854326,0
2024-05-17 02:48:00+00:00,160.62,160.72,160.71,160.65,112.12753881,0
2024-05-17 02:47:00+00:00,160.7,160.92,160.9,160.74,171.47764335,0
2024-05-17 02:46:00+00:00,160.75,161.04,160.75,160.9,483.79499743,0
2024-05-17 02:45:00+00:00,160.71,161.03,160.95,160.75,862.7049977,0
2024-05-17 02:44:00+00:00,160.69,160.98,160.84,160.97,2156.02262474,0
2024-05-17 02:43:00+00:00,160.78,161.01,161.01,160.78,1286.52621561,0
2024-05-17 02:42:00+00:00,161.0,161.19,161.0,161.01,1059.08148871,0
2024-05-17 02:41:00+00:00,160.65,160.96,160.65,160.92,34.89791254,0
2024-05-17 02:40:00+00:00,160.55,160.73,160.71,160.66,478.09118036,0
2024-05-17 02:39:00+00:00,160.67,160.89,160.77,160.7,542.21550189,0
2024-05-17 02:38:00+00:00,160.6,160.78,160.78,160.72,381.22690025,0
2024-05-17 02:37:00+00:00,160.82,161.09,160.99,160.82,1010.22117026,0
2024-05-17 02:36:00+00:00,160.82,161.11,160.89,161.0,281.60910588,0
2024-05-17 02:35:00+00:00,160.81,161.01,160.92,160.88,175.01021008,0
2024-05-17 02:34:00+00:00,160.9,160.98,160.9,160.94,67.61690608,0
2024-05-17 02:33:00+00:00,160.83,160.97,160.97,160.9,46.47525679,0
2024-05-17 02:32:00+00:00,160.88,160.99,160.97,160.97,200.21944781,0
2024-05-17 02:31:00+00:00,160.8,161.02,160.8,160.98,229.85355126,0
2024-05-17 02:30:00+00:00,160.6,160.8,160.73,160.8,192.94210469,0
2024-05-17 02:29:00+00:00,160.63,160.8,160.74,160.74,329.12609258,0
2024-05-17 02:28:00+00:00,160.57,160.8,160.57,160.77,189.75898491,0
2024-05-17 02:27:00+00:00,160.5,160.61,160.51,160.6,68.2828411,0
2024-05-17 02:26:00+00:00,160.5,160.59,160.59,160.54,65.58289544,0
2024-05-17 02:25:00+00:00,160.55,160.66,160.55,160.59,321.47310945,0
2024-05-17 02:24:00+00:00,160.52,160.58,160.55,160.57,93.14306249,0
2024-05-17 02:23:00+00:00,160.54,160.67,160.66,160.55,568.64007126,0
2024-05-17 02:22:00+00:00,160.62,160.72,160.66,160.66,480.90111804,0
2024-05-17 02:21:00+00:00,160.63,161.01,161.01,160.63,714.77204299,0
2024-05-17 02:20:00+00:00,160.91,161.11,161.09,160.97,160.57941295,0
2024-05-17 02:19:00+00:00,160.9,161.09,160.97,161.05,80.82498843,0
2024-05-17 02:18:00+00:00,160.95,161.16,161.16,161.0,78.41192942,0
2024-05-17 02:17:00+00:00,160.94,161.3,161.0,161.15,445.61910502,0
2024-05-17 02:16:00+00:00,160.75,161.0,160.86,160.99,214.0882341,0
2024-05-17 02:15:00+00:00,160.72,160.98,160.76,160.85,214.14087029,0
2024-05-17 02:14:00+00:00,160.62,160.81,160.63,160.77,71.58239531,0
2024-05-17 02:13:00+00:00,160.51,160.67,160.51,160.63,95.11379365,0
2024-05-17 02:12:00+00:00,160.48,160.64,160.63,160.51,60.70342981,0
2024-05-17 02:11:00+00:00,160.62,160.75,160.74,160.64,142.3311348,0
2024-05-17 02:10:00+00:00,160.51,160.78,160.54,160.74,262.87645027,0
2024-05-17 02:09:00+00:00,160.33,160.61,160.42,160.57,360.08758449,0
2024-05-17 02:08:00+00:00,160.37,160.59,160.37,160.44,347.7627661,0
2024-05-17 02:07:00+00:00,160.35,160.53,160.5,160.36,413.21964939,0
2024-05-17 02:06:00+00:00,160.46,160.91,160.91,160.51,1297.76003788,0
2024-05-17 02:05:00+00:00,160.88,161.06,161.06,160.91,481.36615399,0
2024-05-17 02:04:00+00:00,160.95,161.12,160.95,161.06,776.10173573,0
2024-05-17 02:03:00+00:00,160.95,161.23,161.23,160.97,260.92927974,0
2024-05-17 02:02:00+00:00,161.18,161.24,161.2,161.23,199.71142543,0
2024-05-17 02:01:00+00:00,160.95,161.25,161.16,161.17,956.88598141,0
2024-05-17 02:00:00+00:00,161.14,161.44,161.22,161.16,555.25978138,0
2024-05-17 01:59:00+00:00,161.21,161.37,161.3,161.21,37.92201243,0
2024-05-17 01:58:00+00:00,161.21,161.35,161.33,161.3,1102.90205309,0
2024-05-17 01:57:00+00:00,161.29,161.56,161.37,161.29,1027.69822678,0
2024-05-17 01:56:00+00:00,161.07,161.36,161.07,161.36,98.00046425,0
