time,PRICE_ASK_1,VOLUME_ASK_1,PRICE_BID_1,VOLUME_BID_1,PRICE_ASK_2,VOLUME_ASK_2,PRICE_BID_2,VOLUME_BID_2,PRICE_ASK_3,VOLUME_ASK_3,PRICE_BID_3,VOLUME_BID_3,PRICE_ASK_4,VOLUME_ASK_4,PRICE_BID_4,VOLUME_BID_4,PRICE_ASK_5,VOLUME_ASK_5,PRICE_BID_5,VOLUME_BID_5,PRICE_ASK_6,VOLUME_ASK_6,PRICE_BID_6,VOLUME_BID_6,PRICE_ASK_7,VOLUME_ASK_7,PRICE_BID_7,VOLUME_BID_7,PRICE_ASK_8,VOLUME_ASK_8,PRICE_BID_8,VOLUME_BID_8,PRICE_ASK_9,VOLUME_ASK_9,PRICE_BID_9,VOLUME_BID_9,PRICE_ASK_10,VOLUME_ASK_10,PRICE_BID_10,VOLUME_BID_10
2024-05-17 19:43:39,3091.95,0.07687733,3091.94,0.94401446,3092.15,0.42154103,3091.93,0.19405262,3092.16,0.5,3091.89,0.16169799,3092.18,0.09702391,3091.86,0.80857283,3092.19,0.20256834,3091.71,3.2344461,3092.25,0.09702379,3091.54,1.46858639,3092.26,0.5,3091.53,0.81627964,3092.27,1.77795162,3091.52,0.69370192,3092.3,1.99730263,3091.47,1.27558141,3092.35,3.23379043,3091.43,0.36353714
2024-05-17 19:43:42,3091.95,0.07928096,3091.94,0.94401446,3092.04,0.09702569,3091.85,0.09702573,3092.05,0.36353714,3091.84,0.97027835,3092.23,0.23286281,3091.74,0.17,3092.24,0.391,3091.71,3.2344461,3092.25,1.21067966,3091.54,1.79172596,3092.26,1.30847024,3091.53,0.64627964,3092.27,0.96948213,3091.52,0.69370192,3092.3,0.15731727,3091.48,0.36353714,3092.39,0.01541254,3091.47,1.27558141
2024-05-17 19:43:45,3092.04,0.10962772,3092.03,0.18154008,3092.09,0.36353714,3092.0,1.38197744,3092.17,0.5,3091.99,0.33444507,3092.26,0.23285561,3091.98,0.23936877,3092.27,0.96948213,3091.97,0.40824949,3092.3,0.15731727,3091.96,0.43562864,3092.37,1.24302502,3091.94,0.9236553,3092.38,0.5,3091.83,0.09702317,3092.39,0.01541254,3091.82,3.23433229,3092.4,1.32344094,3091.81,0.97996409
2024-05-17 19:43:48,3092.09,0.71731844,3092.08,0.80222942,3092.26,0.97607972,3092.0,0.06627428,3092.27,0.96948213,3091.99,0.91880002,3092.28,0.5,3091.94,0.02580049,3092.3,0.15731727,3091.91,0.16169721,3092.35,0.5,3091.82,3.23433229,3092.36,0.80844522,3091.81,0.97996409,3092.42,0.01541254,3091.73,1.18714745,3092.43,0.01541254,3091.55,0.09702191,3092.52,0.01541254,3091.54,1.79172596
2024-05-17 19:43:51,3092.09,0.39198187,3092.08,0.75279091,3092.26,0.97607972,3092.0,0.06627428,3092.27,1.36048213,3091.99,0.11025981,3092.3,0.15731727,3091.94,0.83435405,3092.33,0.5,3091.91,0.16169721,3092.34,0.23285259,3091.84,0.17,3092.36,0.80844522,3091.82,3.23433229,3092.41,1.27298306,3091.81,0.97996409,3092.42,0.01541254,3091.79,1.2732418,3092.43,0.01541254,3091.73,1.18714745
2024-05-17 19:43:54,3092.37,0.10961994,3092.32,1.73043479,3092.38,0.09701344,3092.17,0.09701349,3092.39,0.36353714,3092.16,0.17,3092.53,0.2328326,3092.15,3.23398541,3092.54,0.5,3092.1,0.09701359,3092.55,0.00351773,3092.09,0.16168781,3092.6,0.03352085,3091.94,0.02580049,3092.69,0.87601322,3091.93,1.37866963,3092.7,0.80835532,3091.81,0.97996409,3092.72,0.66168781,3091.8,0.36353714
2024-05-17 19:43:57,3092.37,0.0970136,3092.32,1.73043479,3092.38,0.36353714,3092.17,0.1940272,3092.53,0.09701365,3092.16,0.17,3092.54,0.5,3092.15,3.23398541,3092.55,0.00351773,3092.09,0.16168781,3092.59,0.23283265,3091.94,0.02580049,3092.6,0.03352085,3091.93,1.37866963,3092.67,0.48501327,3091.87,0.36353714,3092.69,0.391,3091.81,0.97996409,3092.7,0.80835532,3091.79,1.2732418
2024-05-17 19:44:00,3092.35,0.3619679,3092.27,0.097015,3092.53,0.23283625,3092.26,0.80754114,3092.54,0.5,3092.2,0.09701485,3092.55,0.00351773,3092.19,0.26622818,3092.6,0.03352085,3092.18,0.41179724,3092.63,0.58203595,3092.16,0.17,3092.64,0.391,3092.15,3.23398541,3092.65,0.97005983,3092.02,0.16169145,3092.71,0.01448419,3091.94,0.02580049,3092.72,0.5,3091.84,0.36353714
2024-05-17 19:44:04,3091.98,0.00840535,3091.94,0.95175905,3092.05,0.09702589,3091.84,0.80857786,3092.07,0.36353714,3091.81,0.97996409,3092.1,0.0034556,3091.78,3.23437268,3092.11,0.04913901,3091.58,0.08272778,3092.15,0.16171754,3091.57,0.08272778,3092.19,1.17608484,3091.56,0.08272778,3092.2,0.5,3091.55,0.08272778,3092.25,0.80847468,3091.54,0.08272778,3092.28,1.90375656,3091.53,0.36353714
2024-05-17 19:44:06,3091.95,1.7095555,3091.94,0.01538875,3092.01,0.80853593,3091.65,0.09703089,3092.04,0.0508707,3091.64,0.09703094,3092.06,0.2328718,3091.63,0.32955334,3092.07,0.36353714,3091.62,0.80863583,3092.11,0.5,3091.6,0.25907736,3092.14,3.53259918,3091.59,0.25907736,3092.15,3.39572072,3091.58,0.08272778,3092.27,0.391,3091.57,0.08272778,3092.29,0.5,3091.56,0.08272778
2024-05-17 19:44:10,3091.95,1.48952589,3091.94,0.97961702,3091.99,0.48802631,3091.68,0.19405262,3092.0,0.83645982,3091.67,0.80862387,3092.01,0.80853593,3091.61,0.17,3092.03,0.09702631,3091.6,0.25907736,3092.04,0.0508707,3091.59,0.25907736,3092.06,1.49516669,3091.58,0.08272778,3092.07,0.36353714,3091.57,0.08272778,3092.11,0.5,3091.56,0.08272778,3092.14,2.03743249,3091.52,0.52525468
2024-05-17 19:44:12,3091.95,1.44599574,3091.94,0.92639622,3091.98,0.09702631,3091.68,0.19405262,3091.99,0.391,3091.67,0.80862387,3092.0,0.83645982,3091.61,0.17,3092.01,0.80853593,3091.6,0.25907736,3092.03,0.09702631,3091.59,0.25907736,3092.04,0.0508707,3091.58,0.08272778,3092.06,1.49516669,3091.57,0.08272778,3092.07,0.36353714,3091.56,0.08272778,3092.11,0.5,3091.52,0.52525468
2024-05-17 19:44:15,3091.98,0.11909232,3091.94,0.02131974,3091.99,0.5,3091.72,0.29281878,3092.02,0.80458091,3091.71,0.09702552,3092.04,0.0508707,3091.7,0.09702522,3092.06,0.80852253,3091.67,0.80862387,3092.07,0.36353714,3091.6,0.25907736,3092.13,0.23287045,3091.59,0.25907736,3092.14,2.03743249,3091.58,0.08272778,3092.15,3.23400318,3091.57,0.2444426,3092.19,0.16171535,3091.56,0.08272778
2024-05-17 19:44:18,3092.01,0.00104961,3091.95,0.19404948,3092.05,1.00323587,3091.94,0.9615541,3092.06,1.30852253,3091.72,0.29281878,3092.07,0.36353714,3091.68,0.17,3092.14,2.03743249,3091.67,0.80862387,3092.15,3.23400318,3091.63,0.31761471,3092.19,0.16171535,3091.62,6.78629659,3092.27,0.23285937,3091.61,0.31761471,3092.28,1.47047527,3091.6,0.25907736,3092.29,0.5,3091.59,0.25907736
2024-05-17 19:44:21,3092.04,0.98612228,3091.94,0.01563168,3092.05,1.28574725,3091.83,0.37002213,3092.06,0.09702669,3091.82,0.32776422,3092.07,0.36353714,3091.81,0.4955499,3092.17,0.23286471,3091.8,0.37958269,3092.18,0.80849241,3091.79,0.19405456,3092.27,2.65595172,3091.78,0.80859364,3092.28,4.70434027,3091.7,0.357,3092.29,0.5,3091.69,0.16170848,3092.3,2.22203256,3091.63,0.31761471
2024-05-17 19:44:24,3091.95,1.0213656,3091.94,0.01563168,3092.04,0.1940544,3091.89,0.0970272,3092.07,0.36353714,3091.88,0.40884635,3092.16,0.23286672,3091.87,0.37188085,3092.17,0.48509551,3091.86,0.34344261,3092.18,0.80849241,3091.84,1.19328275,3092.27,1.32273209,3091.83,0.37002213,3092.28,3.233865,3091.82,0.02256482,3092.29,0.5,3091.72,0.16170675,3092.3,2.22203256,3091.7,3.23446631
2024-05-17 19:44:28,3091.95,0.96134119,3091.94,0.87250055,3092.16,0.09702631,3091.92,0.80855898,3092.17,0.09702631,3091.89,0.55105262,3092.18,0.36353714,3091.88,0.31181915,3092.25,0.23286313,3091.87,0.37188085,3092.27,0.391,3091.86,0.34344261,3092.28,0.5,3091.84,0.38470483,3092.29,1.07683156,3091.83,3.26153726,3092.3,0.98627079,3091.81,0.16170222,3092.35,0.80844844,3091.79,6.4684099
2024-05-17 19:44:30,3091.95,0.96039548,3091.94,0.87250055,3092.01,0.19405262,3091.92,0.80855898,3092.02,0.01630003,3091.9,0.09702631,3092.18,0.36353714,3091.89,0.09702631,3092.25,0.23286313,3091.88,0.31181915,3092.28,0.391,3091.87,0.37188085,3092.29,1.00286122,3091.86,0.34344261,3092.3,0.98627079,3091.84,0.38470483,3092.34,0.5,3091.83,3.26153726,3092.35,0.80844844,3091.81,0.16170222
2024-05-17 19:44:34,3091.94,0.20115066,3091.84,0.09702813,3091.95,0.9214932,3091.83,3.23449032,3092.02,0.01630003,3091.82,0.09702813,3092.17,0.23286728,3091.81,0.16170222,3092.18,0.36353714,3091.79,6.4684099,3092.28,0.391,3091.62,0.36353714,3092.29,1.00286122,3091.5,0.85322938,3092.3,0.98627079,3091.49,0.85322938,3092.34,0.5,3091.48,1.40074293,3092.35,0.80844844,3091.47,6.4684099
2024-05-17 19:44:36,3091.95,0.92527294,3091.93,1.6422006,3092.01,0.09702646,3091.84,0.10626627,3092.02,0.01630003,3091.83,3.23449032,3092.17,0.09702646,3091.81,0.16170222,3092.18,0.36353714,3091.79,6.4684099,3092.27,0.23286351,3091.62,0.36353714,3092.29,1.00286122,3091.53,0.85322938,3092.3,0.98627079,3091.52,0.85322938,3092.34,0.5,3091.51,0.85322938,3092.35,0.80844844,3091.48,1.40074293
2024-05-17 19:44:39,3091.95,0.52209742,3091.93,1.5089461,3092.0,0.09702646,3091.87,0.09702646,3092.01,0.09702647,3091.85,0.09702647,3092.02,0.01630003,3091.84,0.17923981,3092.18,0.36353714,3091.83,3.23449032,3092.27,0.23286351,3091.81,0.16170222,3092.28,0.391,3091.79,0.98685933,3092.29,1.00286122,3091.62,0.36353714,3092.3,0.98627079,3091.54,0.85322938,3092.34,0.5,3091.53,0.85322938
2024-05-17 19:44:42,3091.94,0.21432217,3091.93,1.5089461,3091.95,0.48856787,3091.84,0.17923981,3092.02,0.01630003,3091.83,3.23449032,3092.17,0.23286374,3091.77,0.09702662,3092.18,0.36353714,3091.76,0.16170506,3092.28,0.391,3091.6,0.09702646,3092.29,1.00286122,3091.59,0.36353714,3092.3,0.98627079,3091.54,0.85322938,3092.31,0.80845887,3091.53,0.85322938,3092.34,0.5,3091.52,0.85322938
2024-05-17 19:44:46,3091.94,0.09807883,3091.91,0.80856169,3091.95,0.41311805,3091.9,0.09702714,3092.01,0.09702714,3091.89,0.7605073,3092.02,0.01630003,3091.84,0.00923981,3092.17,0.23286536,3091.83,0.00016171,3092.18,0.36353714,3091.79,0.09702704,3092.24,0.391,3091.78,0.17,3092.25,1.07684493,3091.77,6.4684099,3092.26,0.80847076,3091.74,0.85322938,3092.29,0.16171012,3091.73,0.85322938
2024-05-17 19:44:48,3091.94,0.10438099,3091.88,1.57020042,3091.95,0.41311805,3091.84,0.00923981,3092.01,0.09702725,3091.83,0.00016171,3092.02,0.01630003,3091.74,0.1940545,3092.17,0.93607749,3091.73,0.17,3092.18,0.36353714,3091.72,3.23444339,3092.21,0.391,3091.66,0.16171012,3092.22,0.80848283,3091.59,0.36353714,3092.28,0.5,3091.56,0.85322938,3092.29,0.16171012,3091.55,0.85322938
2024-05-17 19:44:52,3091.94,0.09702736,3091.89,0.09702716,3091.95,0.2998681,3091.86,0.8085727,3092.01,0.09702716,3091.84,0.00923981,3092.02,0.01630003,3091.83,0.00016171,3092.09,0.36353714,3091.74,0.09702732,3092.16,0.23286539,3091.73,0.17,3092.17,0.48508974,3091.72,3.23444339,3092.21,0.391,3091.66,0.16171012,3092.22,0.80848283,3091.56,0.85322938,3092.28,0.5,3091.55,0.85322938
2024-05-17 19:44:54,3091.86,0.39116962,3091.85,0.00642919,3091.89,0.62889726,3091.83,0.00016171,3091.9,0.13755642,3091.7,0.19406282,3091.91,0.12986523,3091.69,0.8086174,3091.93,0.02714067,3091.56,3.23461165,3091.95,0.2998681,3091.44,0.1617214,3091.99,0.23287537,3091.4,0.96684971,3092.0,0.36353714,3091.39,0.96684971,3092.02,0.01630003,3091.38,0.36353714,3092.07,0.48510982,3091.25,0.00048507
2024-05-17 19:44:57,3091.86,0.20035334,3091.85,0.55502934,3091.88,0.09702895,3091.83,0.00016171,3091.89,0.74533196,3091.71,0.09702895,3091.9,0.23458537,3091.7,0.09702896,3091.91,0.12986523,3091.69,0.8086174,3091.93,0.02714067,3091.57,0.17,3091.95,0.2998681,3091.56,3.23461165,3091.97,0.391,3091.48,0.96723461,3091.98,0.36353714,3091.47,1.33077175,3091.99,0.16172563,3091.35,0.16172613
2024-05-17 19:45:00,3091.86,0.19125122,3091.85,0.50718842,3091.89,0.84236091,3091.83,0.00016171,3091.9,0.13755642,3091.64,0.09702895,3091.91,0.12986523,3091.63,0.80863295,3091.93,0.02714067,3091.57,0.17,3091.94,0.09702908,3091.56,3.23461165,3091.95,0.2998681,3091.48,0.96723461,3091.97,0.391,3091.47,1.33077175,3091.98,0.36353714,3091.35,0.16172613,3091.99,0.16172563,3091.25,0.00048507
2024-05-17 19:45:04,3091.72,0.36353714,3091.09,0.32270866,3091.79,2.35522665,3091.06,0.99765476,3091.8,5.21858326,3091.05,0.99765476,3091.82,1.2456008,3091.04,0.5,3091.83,1.06220028,3091.01,2.25174697,3091.85,1.15866407,3090.87,16.17664752,3091.86,1.19890879,3090.7,0.32198032,3091.89,0.64964784,3090.64,1.0,3091.95,0.2998681,3090.61,0.56153,3092.02,0.01630003,3090.55,0.97030739
2024-05-17 19:45:07,3091.34,0.19409718,3091.17,1.33104452,3091.35,0.36353714,3091.16,1.01885962,3091.38,1.32985423,3091.15,1.63721464,3091.39,0.23291662,3091.14,1.52240517,3091.4,1.29324412,3091.13,1.55442258,3091.42,0.8086899,3091.12,0.57945835,3091.55,1.97650498,3091.1,0.00027821,3091.56,3.39636972,3091.06,0.80878334,3091.76,0.5,3091.03,0.1688534,3091.77,0.55302,3091.01,0.96288914
2024-05-17 19:45:10,3091.26,0.19410346,3091.1,4.529e-05,3091.27,0.40662764,3091.01,0.19410346,3091.29,0.02945336,3091.0,0.80879756,3091.31,0.07401569,3090.89,0.17,3091.32,0.03560836,3090.88,3.23531539,3091.38,0.391,3090.85,0.99765476,3091.39,1.26121873,3090.84,0.99765476,3091.4,1.29324412,3090.82,0.16175428,3091.42,0.23291899,3090.78,0.36353714,3091.43,0.8086883,3090.6,7.66053948
2024-05-17 19:45:12,3091.13,0.19410988,3091.01,0.80879484,3091.14,0.03141983,3090.89,3.23531036,3091.16,0.02062775,3090.88,0.19411134,3091.18,0.04372762,3090.87,0.52528781,3091.21,0.01830556,3090.6,7.66053948,3091.23,0.20681263,3090.59,1.91526691,3091.25,0.05152458,3090.58,16.17817976,3091.26,0.23292902,3090.56,0.99765476,3091.27,0.06072076,3090.55,0.99765476,3091.28,0.09560548,3090.52,1.26349786
2024-05-17 19:45:15,3091.31,0.20153873,3091.13,5.499e-05,3091.32,0.03976338,3091.06,0.19409968,3091.33,0.11751681,3091.05,0.80878665,3091.35,0.08494983,3090.92,0.23291898,3091.36,0.36353714,3090.91,3.23528946,3091.37,0.03052925,3090.89,0.69052201,3091.39,1.73350117,3090.87,2.77454857,3091.4,1.29324412,3090.83,0.99765476,3091.43,0.94889778,3090.82,0.99765476,3091.45,0.80868223,3090.62,0.32470243
2024-05-17 19:45:18,3091.27,0.00315378,3091.15,0.09704823,3091.36,0.36353714,3091.14,0.75585434,3091.38,0.391,3091.07,0.09704936,3091.39,1.73350123,3091.05,0.80878665,3091.4,1.29324412,3090.99,0.16174392,3091.43,0.94889778,3090.93,0.23291665,3091.45,0.80868223,3090.92,0.17,3091.54,1.50590469,3090.91,3.23528946,3091.55,1.94077304,3090.87,2.6127979,3091.56,3.23462172,3090.77,0.99765476
2024-05-17 19:45:21,3091.31,0.110717,3091.15,0.10589706,3091.35,0.09704807,3091.14,0.03220476,3091.36,0.36353714,3091.12,0.0970487,3091.38,0.391,3091.11,0.09704799,3091.39,1.24829192,3091.1,0.80877179,3091.4,1.29324412,3090.99,0.2329162,3091.43,0.94889778,3090.98,0.16174444,3091.5,1.30324224,3090.92,0.17,3091.51,0.80866844,3090.91,3.23528946,3091.54,1.50590469,3090.88,0.36353714
2024-05-17 19:45:24,3091.44,0.11712655,3091.3,0.09704435,3091.46,0.09704413,3091.29,0.80872376,3091.47,0.36353714,3091.23,0.32995004,3091.67,0.80862632,3091.22,0.16173232,3091.71,0.5,3091.16,0.17,3091.76,0.391,3091.15,3.33089317,3091.77,1.94061951,3091.14,0.03220476,3091.78,0.1617355,3090.97,0.36353714,3091.8,3.23436579,3090.91,0.99765476,3091.91,1.45046464,3090.9,0.99765476
2024-05-17 19:45:28,3091.34,0.19619952,3091.18,1.64895271,3091.37,1.51101885,3091.17,0.09704782,3091.38,1.51285215,3091.16,0.09704796,3091.39,0.36353714,3091.15,0.09585641,3091.41,0.02727664,3091.14,0.03220476,3091.43,0.6685672,3091.03,0.391,3091.44,0.00362128,3091.02,3.23517184,3091.54,1.42312021,3090.98,0.16174574,3091.56,0.80865429,3090.92,0.23291511,3091.6,0.16174627,3090.89,0.36353714
2024-05-17 19:45:30,3091.33,0.00602799,3091.16,0.93762955,3091.34,0.0991517,3091.15,0.19290485,3091.36,0.09704748,3091.14,0.03220476,3091.37,1.90201885,3091.11,0.80876919,3091.38,1.51285215,3091.02,3.23517184,3091.39,0.36353714,3090.91,0.52528656,3091.41,0.02727664,3090.9,0.23291406,3091.43,0.6685672,3090.87,2.24926076,3091.44,0.00362128,3090.83,1.071325,3091.49,0.16175173,3090.82,0.99765476
2024-05-17 19:45:33,3091.3,0.38098215,3091.17,0.19409768,3091.31,0.5,3091.16,0.825685,3091.36,0.09704859,3091.12,0.13077739,3091.37,1.10275426,3091.11,0.80876919,3091.38,1.6099009,3091.03,0.23291677,3091.39,0.36353714,3091.02,2.8731761,3091.41,0.02727664,3090.92,0.16174904,3091.43,0.1685672,3090.87,2.6127979,3091.44,0.00362128,3090.77,1.07438245,3091.48,0.98695383,3090.76,1.07438245
2024-05-17 19:45:36,3091.63,0.62111,3091.46,0.64849764,3091.64,0.80222308,3091.45,0.19407498,3091.65,1.33703839,3091.41,0.16172309,3091.74,0.60425406,3091.28,0.23289213,3091.76,0.09703828,3091.27,0.17,3091.77,0.36353714,3091.26,3.23492476,3091.8,1.00709,3091.24,0.36353714,3091.85,0.80857917,3091.16,0.07573828,3091.93,0.82154906,3091.14,1.07438245,3091.94,1.36924844,3091.13,1.07438245
2024-05-17 19:45:39,3091.76,0.10611009,3091.62,0.9006408,3091.77,0.52656088,3091.61,0.27993168,3091.8,0.87062714,3091.6,0.19078715,3091.91,0.80856355,3091.59,0.59617562,3091.94,0.5,3091.58,0.34228936,3091.95,0.2998681,3091.57,0.1606321,3091.98,1.81413837,3091.56,0.54615864,3092.02,3.41215968,3091.55,0.42456277,3092.1,1.936,3091.48,0.23288966,3092.14,1.02856803,3091.46,0.64849764
2024-05-17 19:45:42,3092.55,0.00351773,3092.49,0.09700811,3092.57,0.36353714,3092.48,0.80841223,3092.74,0.19401622,3092.36,0.09700811,3092.75,0.48567008,3092.35,0.23281947,3092.79,0.80945,3092.34,0.24989178,3092.91,0.391,3092.33,3.77687146,3092.92,1.47559255,3092.31,0.16167639,3092.93,0.16167639,3092.19,0.6,3092.98,2.12018592,3092.14,0.391,3092.99,1.93986922,3092.13,6.4676987
2024-05-17 19:45:46,3091.89,0.09703028,3091.79,0.09707488,3091.9,0.37372068,3091.72,0.0970296,3092.1,0.085,3091.71,0.80861268,3092.11,0.391,3091.62,0.391,3092.12,1.62460753,3091.61,3.2345592,3092.13,1.54959305,3091.53,6.46891203,3092.14,0.1848425,3091.52,0.16171722,3092.15,0.32646859,3091.5,0.23287093,3092.18,0.80849218,3091.38,0.36353714,3092.25,1.82541947,3091.34,17.52082008
2024-05-17 19:45:48,3091.53,0.19408512,3091.44,0.03235784,3091.54,0.51812235,3091.31,0.19408512,3091.55,0.5,3091.3,0.80872073,3091.57,0.37896603,3091.2,0.391,3091.67,0.391,3091.19,6.70256514,3091.68,1.48921454,3091.18,3.23501045,3091.69,0.16174155,3091.16,0.07573828,3091.7,1.70945904,3091.06,0.16174155,3091.79,0.30283466,3091.03,6.8332025,3091.8,1.22975584,3090.91,1.1855812
2024-05-17 19:45:51,3090.98,0.67049844,3090.76,0.58215501,3091.01,1.1174974,3090.63,0.58442501,3091.16,0.06349723,3090.51,1.1855812,3091.17,0.29727816,3090.5,1.1855812,3091.18,0.16176792,3090.43,1.34641374,3091.19,0.51578867,3090.37,16.179246,3091.2,0.13194781,3090.32,0.00048519,3091.42,0.6495919,3090.3,1.45825778,3091.43,0.85088868,3090.29,0.20681263,3091.44,0.56879123,3090.14,0.55828
2024-05-17 19:45:54,3091.02,0.0359925,3090.81,0.02524609,3091.06,0.5,3090.63,0.58442501,3091.07,0.12281359,3090.54,0.59648244,3091.09,0.19086798,3090.53,0.8089221,3091.1,0.36353714,3090.4,0.391,3091.12,0.391,3090.39,1.30114121,3091.13,0.87660191,3090.38,3.23583935,3091.16,0.06349723,3090.35,1.1855812,3091.17,0.29727816,3090.34,1.1855812,3091.19,1.46100319,3090.32,0.00048519
2024-05-17 19:45:57,3090.98,0.09706115,3090.64,0.88301693,3090.99,0.07237691,3090.63,0.58442501,3091.02,0.0359925,3090.56,0.23294857,3091.04,0.05859446,3090.55,0.16176844,3091.05,1.94106798,3090.54,0.75453714,3091.06,0.5,3090.53,0.8089221,3091.07,0.12281359,3090.52,0.94878114,3091.09,3.26946411,3090.39,1.30114121,3091.1,0.36353714,3090.38,3.23583935,3091.16,0.06349723,3090.34,1.1855812
