bOF_1,aOF_1,bOF_2,aOF_2,bOF_3,aOF_3,bOF_4,aOF_4,bOF_5,aOF_5,bOF_6,aOF_6,bOF_7,aOF_7,bOF_8,aOF_8,bOF_9,aOF_9,bOF_10,aOF_10,LABEL_TICK1,time
1.4249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.56856241,0.0,0.2,0.23216036,0.5,0.48362726,0.2,0.16122844,0.0,2024-05-17 22:08:34
1.78760209,-2.21543586,3.92207219,-2.07356121,0.09673394,-1.86755588,0.16122036,-1.4575967,0.09673425,-0.59476134,0.48371127,-1.93440271,0.0,-1.05060007,-0.2,-1.425,-0.5,-0.16121907,-1.93494452,-0.5561304,0.0,2024-05-17 22:08:37
-0.096733,0.09987615,-3.6557415100000004,0.09673347,-0.36260209,0.085,-0.09673467,0.32639541,-0.09673425,1.05320039,0.0,0.2321585,0.16122882,0.391,0.56856241,1.40271912,0.2,0.16122882,0.5,0.36260209,1.0,2024-05-17 22:08:40
0.09673238,-0.45081,0.09673238,-0.00942395,1.68617599,-0.19346788,0.16121912,-0.09673431,0.36260209,-0.32952121,0.09673375,-0.62316246,0.48370026,-0.97396944,0.2,-0.48361376,0.56856241,-0.36260209,0.2,-0.5561304,0.0,2024-05-17 22:08:43
0.16121201,-0.10092038,0.09673098,-0.19346164,0.13088832,-0.56390517,0.053238,-0.2321545,0.09673059,-0.97396944,0.48367844,-0.391,0.04562008,-0.36260209,0.09874956,-1.16986532,0.0483826,-1.94977542,1.68617599,-0.48360149,1.0,2024-05-17 22:08:46
0.16118629,-0.00104836,1.42532241,-0.58602896,0.10086417,-0.22049424,0.05286962,-0.09672002,0.09671881,-0.5,0.0967185,-0.71739541,0.36260209,-0.23212836,2.21750819,-0.48354267,0.2,-0.46232098,1.93466267,-1.425,-1.0,2024-05-17 22:08:49
-2.35772103,0.55276815,-0.48362611,0.1070686,-0.0967224,0.01609687,-1.93455617,0.09672121,-0.6,0.06233814,-0.0967224,0.07472786,-0.36260209,0.24280585,-6.44824318,0.38001972,0.5,0.32639541,0.95169772,0.30697078,0.0,2024-05-17 22:08:52
1.4249999999999998,-0.0020968,0.0,-0.19344448,0.09672181,-0.19344362,0.0967224,-0.06233814,0.16120107,-0.07472786,0.09672156,-0.01067209,1.93455617,-0.7063962,0.6,-0.32639541,0.36260209,-0.30697078,6.44824318,-0.23213149,0.0,2024-05-17 22:08:55
1.52172135,-0.19868068,2.35772103,-0.09672181,0.48362611,-0.06233814,0.09672181,-0.07472786,0.0967224,-0.01067209,0.16120107,-0.7063962,0.0,-0.32639541,0.0,-0.30697078,0.0,-0.0967215,0.0,-0.39518774,1.0,2024-05-17 22:08:55
0.14631967,-0.19959538,0.09671693,-0.1934342,0.51338034,-1.32358393,0.32677325,-1.81710655,2.35000691,-2.14557608,0.15974817,-0.48354156,0.09671726,-0.31816383,1.58619693,-0.90741284,0.48362611,-0.23212179,0.2,-0.16119692,0.0,2024-05-17 22:08:58
2.22791247,0.37295283,-0.19343514,2.323689,-0.19343202,2.18779312,-0.48364611,1.425,-0.95169772,0.16330574,-1.26106201,0.09671757,-0.16120851,0.09671757,-0.2,1.55122062,-0.36260209,0.09671757,-0.2,0.48355371,-1.0,2024-05-17 22:09:01
-0.096734,0.45081,-0.09673222,0.04762275,-0.26117599,1.33914706,-0.09673441,0.15539937,-0.09673347,0.09642395,-1.0,0.09673441,-0.48370328,0.19346803,-0.36260209,0.68643955,-0.16122475,1.15127829,-0.2,0.96562663,-1.0,2024-05-17 22:09:04
-0.2195237,1.28489401,-0.67520204,1.948,-0.12598801,0.19349002,-0.71758522,0.16125196,-0.59663576,1.93602142,-0.25294504,7.04530357,-0.20953954,1.44792538,-2.68542912,2.20574871,-0.6,9.673,-0.32639541,1.9346813,-1.0,2024-05-17 22:09:07
-2.65195534,2.10227264,-0.36574836,0.19349284,-0.33283686,1.61367142,-0.46610364,0.48370361,-0.61596926,2.20574871,-0.1934891,1.93602142,-0.23289634,7.04530357,-0.36939627,-9.673,0.17526884,-1.9346813,0.6,-0.76004417,0.0,2024-05-17 22:09:10
4.50586923,0.51925173,-0.19349752,1.93497203,-1.425,0.19349752,-0.5,0.63665658,-0.19655,1.22235236,-0.87309464,0.13673048999999993,-0.1612608,0.0,-0.2,2.26421323,-0.32639541,9.673,-0.48385282,1.04921956,-1.0,2024-05-17 22:09:13
-2.3834927,2.29818546,-0.11289406,0.48386004,-0.23225544,0.6,-0.19354402,0.19354402,-0.80945,0.20520471,-1.425,1.49014079,-0.16129633,2.15725056,-0.2,0.32631742,-0.19653,0.04535083,-0.2,1.93527554,0.0,2024-05-17 22:09:16
-0.01617639999999998,2.39881,0.0,1.08386472,-0.19354682,-0.5032265899999999,-0.42580301,0.16130556,-1.425,0.09677341,-0.16130255,1.25800382,-0.00048308,1.935384,-0.2,0.09677341,-0.48396475,1.18149765,-0.19714,2.15725056,0.0,2024-05-17 22:09:19
0.87549256,-2.60549108,2.17350238,-0.483847,0.11289406,-0.1935462,0.23225588,-0.09677328,0.19354682,-2.11293955,0.19354682,-1.9352771,0.1612874,-1.425,0.2,-0.64927345,1.425,-0.1612874,0.19874,-0.56744016,0.0,2024-05-17 22:09:22
-1.40103728,3.14652048,-0.11289406,0.6,-0.19354682,0.48385761,-0.19354682,0.09677341,-0.2,0.09677341,-1.425,0.09677341,-0.2,1.93537181,-0.23225619,0.09677341,-0.16129717,1.94541084,-0.20014,0.16129717,0.0,2024-05-17 22:09:25
-0.025805099999999914,-0.00958054999999991,0.0,0.0,0.19354682,0.09677341,0.09677341,0.48385761,0.09677341,0.0,0.0,0.0,0.16129556,0.0,0.0,0.0,-0.20014,0.0,-0.48395868,-0.16129556,-1.0,2024-05-17 22:09:28
-3.48084064,0.17214866,-0.09678731,0.6,-0.09678677,0.09678668,-0.1613063,0.1935743,-0.3001097,0.48617695,-0.97383242,0.391,-1.48398615,0.4838994,-0.33197964,1.83591849,-0.36190731,1.74883581,-0.20084,2.21192862,0.0,2024-05-17 22:09:31
-1.4249999999999998,0.0062882099999999885,-0.23228856,0.0,-0.19357398,-0.19357398,-0.09678659,-0.48617695,0.5,-0.09678682,0.1613136,0.0,0.3001097,0.0,0.97383242,0.16131386999999986,1.36190731,0.0,0.33197964,0.0,0.0,2024-05-17 22:09:34
0.27708746,0.0879418,0.09678681,0.6,1.425,0.1935743,0.09678872,-0.09678872,0.03763134,0.42815288999999995,0.16130826,0.0,0.23229293,0.0,0.19357462,-0.16131386999999986,0.0001097,0.0,0.97383242,0.0,0.0,2024-05-17 22:09:37
0.0,-0.18472763,-1.61857274,0.0,-0.09678872,0.0,-0.03763134,0.56555727,-0.16130826,0.36190731,-0.09678639,0.391,-0.23239704,0.09678872,-0.97383242,0.4838994,-1.36190731,1.83591849,-0.48398722,1.74883581,0.0,2024-05-17 22:09:37
0.0023787599999999798,0.09678682,3.32695548,0.2798417,0.00032264,1.949,0.3548781,0.09678682,0.03763134,0.09678653,0.19357364,0.6623438,0.23228616,0.36190731,0.5,0.0,0.0001097,0.2,0.97383242,1.83591849,1.0,2024-05-17 22:09:40
0.5100842,-0.00314268,0.5055405,-0.09677029,0.33970348,-2.82160947,0.57477418,-9.677,0.5849279,-0.44948143,0.21390654,-0.32283647,0.36460164,-1.86511776,0.23224608,-3.57673987,0.09677107,-2.25611287,0.09677123,-0.5,1.0,2024-05-17 22:09:43
0.6,-0.09675753,0.09675781,-0.2515669,0.16126203,-0.09675781,0.23222091,-0.476,0.09675753,-3.20720096,0.4838357,-10.62251685,0.391,-0.48373789,6.45244548,-0.03226674,0.70093,-2.26988732,0.36190731,-4.04516631,1.0,2024-05-17 22:09:46
0.28568708,-0.37101,0.24507312,-10.62251685,1.99407848,-0.09675469,1.18515024,-0.09675484,1.49950156,-0.36190731,0.39219328,-0.19351,0.79351094,-0.03226674,0.09675484,-1.949,0.1612542,-0.48372493,0.23221135,-0.47066129,1.0,2024-05-17 22:09:49
0.4080896,-0.37867016,0.29817174,-0.09675032,0.36743928,-0.03226674,0.24195146,-1.26615034,0.381381,-1.949,0.19350064,-0.19350064,0.33834864,-0.48372178,0.09675032,-0.47066129,0.2355941,-1.26938356,0.24056606,-2.23154272,0.0,2024-05-17 22:09:52
2.1893551,0.12189259,-0.19350064,0.36127846,-0.19350064,0.09675042,-0.6,0.03226674,-0.23220076,0.40633348,-0.16125576,0.0,-0.68635271,0.0,-6.81262544,1.24096269,-0.5,2.06827107,-1.425,0.47066129,0.0,2024-05-17 22:09:55
0.0,-0.39271089,-0.19350094,-0.50311003,0.09675047,0.64499909,0.09675042,0.0,0.6,-0.58450094,0.23220076,-1.24096272,1.425,-2.06827107,0.20254,-0.47066129,6.8125006,-1.948,0.16126261,-1.93480212,1.0,2024-05-17 22:09:58
0.36689752,-0.36714235,2.59712219,-0.09674813,0.09674813,-0.48372075,0.09674813,-0.0967486,0.2321955,-0.47066129,0.16124889,-0.0967486,0.80945,-0.391,0.6,-2.18358126,0.86190731,0.0,1.425,0.0,-1.0,2024-05-17 22:10:01
-0.78636559,0.00104685,-0.00056691,1.05083726,-0.09676951,0.75290731,-0.48389734,1.425,-0.36190731,0.09676904,-0.891,0.19353934,-0.16128988,0.09676923,-2.26209897,0.16128911,-0.20531,0.2,-0.48567005,1.37744945,0.0,2024-05-17 22:10:04
2.2085578200000002,1.56397153,0.00720477,0.48384927,-0.09677029,0.36190731,-0.09677029,0.09677029,-0.09677029,1.95359679,-0.36190731,0.09677029,-0.5,1.46382914,-0.48394126,2.34294495,-1.16433072,1.425,-0.03763134,-0.2322487,-1.0,2024-05-17 22:10:07
-0.16118369,0.47755,-1.88893172,1.53197069,-0.03763134,0.48390571,-0.8,0.01467022,-0.0001097,1.425,-0.97383242,0.19356868,-0.64531271,0.2,-0.33197964,0.48771046,-2.14130099,0.391,-1.28928199,2.15039808,0.0,2024-05-17 22:10:10
1.9319699199999998,0.09678637,-0.19357306,1.38756902,-0.36190731,0.1935743,0.16131173,2.11904061,0.82142345,-0.25115065,-0.95618878,-0.32639541,-0.16131772,0.48389341,0.0,-0.2,-1.64130099,0.7928176,0.0,-1.18849077,0.0,2024-05-17 22:10:13
-0.004691739999999722,0.12298752,-0.1935768,3.67586597,-0.95618878,2.21624869,-0.36190731,1.86214087,-0.33197964,1.425,-0.16132053,0.19357556,-1.3225263,0.23229103,-0.48401751,0.48391995,-0.5,0.16132302,-1.93614474,0.36190731,-1.0,2024-05-17 22:10:16
-2.56698742,0.6,-0.1613705,0.4840862,-0.0035,1.6074199,-0.48417432,2.07903313,-0.20682,1.948,-1.425,0.1613705,-2.15540844,0.95182036,-1.93680823,1.425,-1.425,1.16169455,-2.03875878,1.92159348,0.0,2024-05-17 22:10:19
4.518000000031108e-05,0.09681936000000002,-0.06455149,0.48408833,0.96556552,-2.02013179,0.2072,-2.16656829,0.16487599,0.16137599,0.48417432,0.32639541,1.2690935,1.948,1.425,0.85500007,1.28617702,1.0754488,1.93680823,0.98378349,0.0,2024-05-17 22:10:22
0.0,-0.52813406,4.7000000000241293e-07,0.11591166999999997,0.0,0.19363896,0.0,1.39676663,0.16137242,2.06974897,0.0035,1.16880007,0.48417761,1.93627518,1.2690935,0.32639541,2.29423142,0.16137242,1.28617702,0.23236675,-1.0,2024-05-17 22:10:25
-1.70549647,0.47621195,-0.00337065,0.6,-0.32639541,1.36308436,-0.09684345,0.09684371,-0.09684339,0.23242725,-0.48426933,0.391,-0.9921836,1.949,-0.20938,0.48417086,-2.29423142,1.33702511,-1.93718074,2.22837505,0.0,2024-05-17 22:10:28
0.161384,-0.39915644,1.60691889,0.0,1.425,0.09684061,0.11910426,0.19368178,0.00337065,0.37580533,0.09684073,0.97737056,0.48422883,-0.23241897,0.09684061,-1.23008218,0.32639541,-0.0686719699999998,1.93702734,-1.954,1.0,2024-05-17 22:10:31
0.02845644,-0.03853993,0.27267937,-0.24840422,0.32377837,-1.17240003,0.42668776,-1.954,0.34065473,-0.23240352,0.3367901,-0.51258627,0.53268727,-0.48412785,0.09683589,-1.25564258,1.21793544,-2.09273757,1.12961576,-1.93640813,1.0,2024-05-17 22:10:34
0.33858129,-0.01935108,1.425,-0.10206093,0.15625611,-0.391,0.16136175,-1.954,0.00457586,-0.48405751,0.32639541,-0.23237296,0.48415705,-1.16171267,6.45604883,-0.94708203,1.425,-1.93618773,1.425,-0.50048423,-1.0,2024-05-17 22:10:37
-0.2513648,0.10836352,-0.36260034,0.48414475,-0.30825,0.23239843,-0.57328222,0.54981434,-0.57719878,2.5404046,-4.82576521,2.11684943,-0.16138592,0.01935108,-1.425,1.93642114,-2.85,0.16138257,-0.11910426,1.02733205,1.0,2024-05-17 22:10:40
0.16135976,-0.09997029,0.01480878,-0.01935108,0.32639541,-0.52469855,0.09682542,-1.954,1.47035465,-1.10747538,0.09830724,-2.23279954,0.35638406,-2.11684943,0.2690323,-1.86908921,0.25992176,-1.425,1.425,-0.56824928,0.0,2024-05-17 22:10:43
1.94189787,0.29991909,0.04805142,0.09682431,0.35500908,0.01935108,0.01480878,0.52469855,-1.4669713899999999,-0.23237924,-1.3000000000096268e-06,-0.391,0.09682542,-1.17240005,0.840541,-1.954,0.25991756,-0.4840607,0.25992176,0.5,0.0,2024-05-17 22:10:46
0.16135699,-0.29466329,1.48662516,-0.01290072,0.09682347,-0.09682346,0.29047087,-0.86923142,0.04805142,1.86124493,0.48414547,0.52469855,0.32639541,0.23237632,-0.5662636,0.391,-1.425,1.954,-0.47791998,0.85500006,1.0,2024-05-17 22:10:49
0.09681715,-0.11519945,0.09681729,-0.50672311,0.09681729,-0.09681715,0.16135444,-0.09681698,0.09681713,-0.86923142,0.48411923,-0.391,1.93658538,-1.82452698,0.32639541,-2.90108203,0.20779,-0.00048423,1.425,-0.23236116,0.0,2024-05-17 22:10:52
0.0,0.0,0.0,0.0,0.00032274,0.0,0.09681729,0.0,0.16135444,0.0,0.09681713,0.0,0.48411923,0.0,1.93658538,0.0,0.32639541,0.0,0.20779,0.0,0.0,2024-05-17 22:10:52
-1.425,0.20935763,-1.28044434,0.005,-0.16135444,0.00790072,-0.09681746,0.09681784000000002,-0.09681776,0.0,-0.48411923,1.10758257,-0.2,0.50788882,0.0,0.2323619,0.0,0.94708203,0.2,1.954,1.0,2024-05-17 22:10:55
0.00045306,-0.43177256,0.48407078,-0.42516854,0.19362334,-0.34279041,0.09681178,-0.84694321,0.09680433,-0.43095101,0.16134981,-0.32639541,1.93638924,-1.60881896,1.425,-2.05174023,0.5,-0.00539585,0.20699,-0.23234838,0.0,2024-05-17 22:10:58
1.4367386,0.46006495,-1.93649357,0.46193475,-0.32639541,1.73555892,-0.5,0.55383639,-1.3457751,0.16139576,-1.26155314,1.85097051,-0.98140522,0.09681104,-0.09681759,0.43095101,-1.74914565,0.66601312,-0.68466998,0.86923142,0.0,2024-05-17 22:11:01
-0.0009946899999999648,-0.00352896,0.19362272,-1.13659737,0.19362584,-1.425,0.16135674,-0.65258581,0.48411582,-0.87645,0.20677,-0.00751629,0.36215173,-0.09681136,0.5,-0.03445057,4.28038602,-0.48402505,1.93659305,-0.53361566,0.0,2024-05-17 22:11:04
-0.1734,-0.01362943,0.16134368,-0.23235004,-0.09681261,-0.19363022,0.09681573,-0.87645,0.32639541,-0.391,2.8866082,-1.82291994,3.86147022,-91.25393341,0.98300981,-0.52821981,0.42412804,-0.81404098,0.5,-0.95178008,0.0,2024-05-17 22:11:07
2.8866082,0.3820717,1.51653489,-0.09681245,0.1936249,0.09680712999999999,0.09681245,0.0,0.09681198,0.23234988,0.32639541,0.4792764199999999,0.48410315,4.32076125,1.425,91.25393341,2.43647022,0.1613566,0.16135738,0.48401178,-1.0,2024-05-17 22:11:10
-1.56724501,0.38812587,-0.09682495,0.1936499,-6.45475699,0.09682495,-0.48414198,0.02443232,-0.09682495,0.09682491,-0.1936499,0.33248921,-1.93662405,0.61442117,-0.5,0.391,-0.63929403,0.28097313,-0.20629,0.33572,0.0,2024-05-17 22:11:13
0.0,4.28604493,-0.19365178,1.70321103,-0.47791998,0.42561732,-1.97519468,0.00937646,-0.64557797,1.78715173,-0.5,0.09682589,-0.11910426,0.09682589,-1.42837065,0.67775726,-1.93693241,0.5791356,-0.2,0.02443232,0.0,2024-05-17 22:11:16
-0.018024159999999956,-2.4716033900000003,0.19365178,-0.19365178,0.19365178,-0.19365178,0.47791998,-0.56271296,1.97519468,-0.48410736,0.16138251,-0.02443232,0.48419515,-0.49387251,0.5,-0.03643321,0.11910426,-0.10790115,1.42837065,-0.11008375,0.0,2024-05-17 22:11:19
0.6065151799999999,-1.41032087,0.19365178,0.19365178,0.19364834,0.0,1.13534193,-0.02443232,0.47791998,-1.28885556,0.48417286,-0.33248921,1.425,-1.81560329,1.97519468,0.0,0.2,0.23238213,2.1432225,0.10790115,1.0,2024-05-17 22:11:22
0.2967909,-0.3642506,0.34105368,-0.09681465,0.2929422,-0.09681208,0.29776198,-0.19362428,1.425,-0.86085768,0.09681465,-0.391,0.09681465,-3.80160715,0.37434435,-91.25393341,0.09681464,-1.949,0.23235203,-0.81404098,1.0,2024-05-17 22:11:25
2.04226747,-0.86287639,0.48404528,-0.1936174,0.0968087,-0.1936174,0.21688494,-0.36215173,0.24392404,-0.81404098,0.27866099,-0.57106814,0.29986584,-0.95178008,0.0968087,-1.16940001,0.27212552,-1.949,0.2314613,-0.03866336,0.0,2024-05-17 22:11:28
-0.01955639999999992,0.9719592799999999,0.0,0.1936174,0.0,0.1936174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2893107,0.0,1.16940001,0.0,1.949,1.0,2024-05-17 22:11:31
1.89741661,-0.00322518,1.25784248,-0.00419255,0.63520603,-0.46586128,0.09679319,-0.09679247,0.76972288,-0.09679247,0.65431086,-0.36215173,0.2323028,-0.44566816,0.09679496,-3.04136321,0.09679621,-9.683,0.2,-1.949,1.0,2024-05-17 22:11:34
2.31678266,-0.00532346,0.09678556,-0.1935743,0.80537887,-0.94568825,0.76917619,-0.19357112,0.70335905,-0.36215173,0.86440186,-0.76504928,0.23228359,-1.27459805,0.1935743,-0.00048409,1.78715173,-0.1613078,0.70164939,-1.949,1.0,2024-05-17 22:11:37
0.19356741,-0.10516891,0.00032262,-0.09678387,0.09678325,-0.87019937,0.09678387,0.16858061,-0.47107845,-0.391,-0.38045777,0.2958135299999999,-0.2,-0.51649868,-0.70164939,1.26349887,-1.425,0.00048409,-0.36215173,0.1613078,-1.0,2024-05-17 22:11:40
-0.09678794,0.09678786,-0.0967884,0.20510452,-0.42318381,0.09678794,-0.09678785,0.50514074,-2.00442022,0.31362212,-0.54945242,0.2774878,-1.425,0.39951228,-0.16130961,0.391,-0.34043221,0.87019937,-0.5,0.36215173,1.0,2024-05-17 22:11:42
0.0967859,-0.0967859,2.3563444,-0.40288648,-0.36215173,-0.45431928,-1.93590142,-1.03996458,-0.54945242,-0.46823772,-0.16130867,-0.01676604,-0.34043221,-0.96407932,-0.5,-0.00048409,-0.20938,-0.36215173,-0.98508386,-0.16130867,0.0,2024-05-17 22:11:45
0.09678581,0.64189133,2.0247034,0.19357212,0.09678606,0.09678606,0.19357165,0.09678581,0.48394962,0.45431928,0.32639541,0.32495214,0.36215173,0.391,1.49121239,0.23228654,1.93590142,0.57844766,0.54945242,0.96407932,0.0,2024-05-17 22:11:49
0.28325626,0.38733177,0.29738158,0.56765402,1.90306719,-0.19357056,0.00032263,-0.96407932,0.19357134,-0.00048409,0.16130071,-0.76416504,0.32639541,-1.27360833,0.2,-0.03866336,0.36215173,-1.30107855,0.80945,-2.1684641,0.0,2024-05-17 22:11:51
2.40115366,-0.06427291000000002,-0.48393764,0.0,-0.09678465,0.23228317,-0.09678465,0.1935693,-2.47737754,0.96407932,-0.5,1.17852599,-0.95178486,0.0,-1.586308,0.161308,-0.2,2.19213137,-0.20938,2.22855223,0.0,2024-05-17 22:11:55
0.0,-0.06722555000000002,0.09678462,0.0,0.48393764,-0.09678462,0.09678462,-0.1935693,0.09678465,0.09678462,0.09678465,0.96407932,2.47737754,2.04001846,0.5,1.27360833,0.95178486,1.95696907,1.586308,2.08024512,0.0,2024-05-17 22:11:58
0.0,-0.03522201999999999,-2.000000000335067e-08,0.0,0.0,-0.1935692,-0.0967846,-0.1935693,-0.1935693,-0.96407932,-2.47737754,-1.80773537,-0.5,-1.27360833,-0.95178486,-1.489167,-0.16130677,-2.08024512,-0.161308,-0.23228309,-1.0,2024-05-17 22:12:00
-0.36215173,3.85107238,-0.09678902,0.19357836,-0.09678902,0.19357804,-0.09678902,0.50467574,-0.09678902,0.56765402,-0.5333261,0.1613209,-0.48398217,0.2322954,-0.017,0.53648953,-0.5,0.96407932,-2.01660975,0.48389354,-1.0,2024-05-17 22:12:04
-1.82988412,0.20197459,2.13913371,1.90189912,-0.67757487,-0.50467577,-0.16131206,-0.56765402,-0.80945,-0.23230489,-0.85500001,-0.03866336,-1.425,0.61711095,-0.21232,0.03866336,-0.98508386,0.48390121,-0.5,0.03866336,1.0,2024-05-17 22:12:07
1.77771953,-0.19775396,0.096782,-0.67522975,0.1935644,-0.96407932,0.36215173,-1.17356294,0.09678231,-1.95593808,0.32639541,-1.27360833,0.48393579,-1.51009859,0.18741988,-2.12970228,0.16129638,-0.44770697,1.10839176,-0.03866336,1.0,2024-05-17 22:12:10
1.87655299,-0.01047969,0.19355371,-0.09677685,0.48390218,-0.09677685,0.36215173,-1.92705585,-0.58237171,-1.94885509,-1.34887144,-2.69759,-1.93575248,-0.23226612,-0.16129841,-0.44770697,-0.5,-0.16129841,-0.01121166,-0.9456386,-1.0,2024-05-17 22:12:12
-0.19356588,0.11354926,-0.19356438,0.0967828,-0.36215173,0.09678309,-0.48393085,0.391,-0.01121166,2.25168365,-0.017,0.16131129,-1.47741114,3.23517664,-0.52649803,2.25345126,-0.5,2.69759,-1.93585386,0.44770697,0.0,2024-05-17 22:12:16
0.1935665,-0.56551,0.36215173,1.52268993,-0.01121166,2.24745881,-0.48395872,-0.22968546,-0.52649803,-2.15490118,-0.5,0.32639541,-0.017,0.65872112,-1.53564462,0.95620175,-0.21252,0.391,-1.93595266,1.85082516,-1.0,2024-05-17 22:12:18
-1.54759553,0.02934538,-0.19357992,0.09679059,-0.36215173,0.04083193,-0.48567006,0.25127023,-0.80945,0.32490277,-0.16132873,2.72287588,-0.21335,2.08621941,-0.2,0.24994079,-1.425,1.82151832,-5.80909407,0.04821985,-1.0,2024-05-17 22:12:22
-0.37336694,0.22922503,-0.09679215,0.09679199,-0.09679199,0.0967909,0.09679181,-0.08994148999999999,0.09679085,0.2,0.28048146,0.391,0.3985238,2.4785364,0.22539244,0.23399291000000003,0.32639541,0.23230115,0.017,2.08621941,0.0,2024-05-17 22:12:24
0.09679154,-0.19987073,0.09679152,-0.09679152,0.37336694,-0.18179152,-0.09679099,-0.391,-0.09679152,-2.42277624,0.0,-2.3185191,0.017000000000000015,-1.82151832,0.80945,-0.16132228,2.02734001,-0.04821985,0.32639541,-0.02126041,0.0,2024-05-17 22:12:28
0.09678918,-2.12536912,0.09678984,-0.49037101,0.09678996,-2.44755605,0.37336694,-0.23229621,0.09678993,-2.08621941,0.017,-1.82151832,0.7107617,-0.48391858,0.53927541,-0.2,0.48400895,-1.16137503,0.16131845,-0.16131845,0.0,2024-05-17 22:12:31
0.19357398,-0.56551,0.09678844,-2.57693301,0.09678699,-0.19357664,0.36215173,0.15870379,0.01121521,0.19357398000000003,0.12122959,0.0,0.80945,-0.32259875,0.48399656,-0.2,0.017,-0.23229202,0.7760754,-0.48390402,-1.0,2024-05-17 22:12:33
-1.38586084,1.2449466,-0.08652432,1.6447864,-0.19358264,0.09679127,-0.01121521,0.09679103,-0.09679103,0.23229915,0.36215173,0.2,0.03227458,1.09291099,0.0,1.82151832,-0.16132183,0.16132183,-0.21274,1.39855786,0.0,2024-05-17 22:12:37
1.39000817,-2.75774536,0.19357774,-5.99981051,0.08652432,-0.09678902,0.017,-0.09678902,0.37336694,-1.82151832,-0.1613117,-0.48391947,-0.0322747,-0.23229343,-2.05164693,-1.39855786,0.48400857,-2.13092965,1.425,-0.03866336,1.0,2024-05-17 22:12:40
1.47475548,-1.36349402,0.811184,-1.27259,1.67756498,-0.4998999,0.41004972,-0.5,1.97204996,-2.2568815,0.5971318,-0.9456386,1.5410632,-0.03866336,2.16996224,-1.86,0.52345372,-0.76827943,0.08652432,-0.44112143,0.0,2024-05-17 22:12:43
1.43158185,0.10411975,0.09677975,1.28433482,0.36510132,0.09677975,0.29034054,0.09678009,0.23649728,1.947,0.18276156,0.2,0.28127176,0.43227344,0.290772,1.27259,0.39442406,0.86205163,2.49922281,0.16130069,1.0,2024-05-17 22:12:46
0.36343044,-1.27887972,0.75018412,-1.947,0.09677591,-1.35412893,0.96781203,-1.89449627,0.57856838,-0.09677611,0.19355222,-0.9456386,0.29756272,-1.62397433,0.16128838,-3.15180066,0.36215173,-1.86,0.48393845,-0.48433128,0.0,2024-05-17 22:12:49
0.93567109,-0.05863376999999992,0.0967731,-0.2903193,0.3333772,-0.0967731,0.2629616,-0.44112143,1.97970593,-6.61325664,0.371097,-0.03866336,0.36215173,-0.03866336,0.2,-0.32140501,1.425,-1.99777465,0.29366251,-9.68,1.0,2024-05-17 22:12:52
1.94047428,-0.44329206,0.80431642,-0.95979405,0.23912292,-0.19348566,0.44492303,-0.23218279,0.33597656,-0.18822779,0.31605972,-0.36215173,0.09674283,-1.91404292,1.96817964,-1.28914465,0.93974784,-1.90092673,0.16122807,-0.64487011,1.0,2024-05-17 22:12:55
0.09672069,-0.16959859,0.03225179,-1.00771562,0.48364209,-1.425,0.29366251,-0.36215173,0.85500009,-0.75869476,0.017,-1.26449124,1.93460905,-0.48353887,0.21307,-0.2,0.2,-0.5,1.22347675,-0.2,-1.0,2024-05-17 22:12:58
-0.19344294,0.03903773,-0.19344948,0.00838304,0.48363713,0.29366251,-0.36215173,0.85500007,-0.2,1.425,-0.56676264,0.09672144,-2.13843303,0.03245166,1.93471866,0.03245166,1.58620916,0.75869477,0.21307,0.95755898,-1.0,2024-05-17 22:12:58
-0.58079773,0.11426017,-1.55765366,0.39158988,-1.93482716,0.16122438,-0.5,0.03218348,-4.514e-05,0.81575827,-1.22347674,1.425,-0.32323252,0.03225211,-2.03912781,0.03245166,-1.38910061,1.22075805,-0.96608429,1.93787482,0.0,2024-05-17 22:13:01
0.09673176,0.11465694,1.48488816,0.09673187,0.36215173,0.09673247,0.017,0.00467748,0.09673126,0.2,0.48369741,0.30916432,0.54352053,0.2,4.514e-05,0.70526017,1.16096313,1.26897216,0.5,0.16122438,0.0,2024-05-17 22:13:04
-0.1934632,-0.12062317,-0.09673252,-0.29020295,0.20680014,-0.2321631,0.38801776,-0.48363299,0.2925101,-0.2676819,0.36511492,-0.00644615,0.09673183,-0.391,0.017,-0.85500002,0.36215173,-1.425,0.29366251,-0.2,-1.0,2024-05-17 22:13:07
-0.09673874,1.52278512,-0.09673884,0.09673874,-0.19347754,0.29366251,-1.37940919,2.46593892,-4.514e-05,2.14194866,-0.52337583,0.391,-0.80945,1.81720195,-0.53509948,0.23217235,-0.48373798,0.2,-1.425,0.48364428,0.0,2024-05-17 22:13:10
-1.38081494,0.00733197,-4.514e-05,0.19347974,-0.19347974,0.19347786,-0.09673736,0.23217568,-0.1612241,0.2,-0.53509948,2.43103906,-0.48374052,0.75315173,-0.36215173,2.14194866,-0.09673987,1.81720195,-0.5,0.48364483,1.0,2024-05-17 22:13:13
