time,low,high,open,close,volume
2024-05-17 04:35:00,2948.41,2950.25,2948.78,2950.18,35.37882847
2024-05-17 04:34:00,2948.41,2950.72,2950.1,2948.63,64.60276917
2024-05-17 04:33:00,2950.11,2953.41,2953.21,2950.12,32.91582504
2024-05-17 04:32:00,2952.94,2953.69,2953.17,2953.06,26.27110799
2024-05-17 04:31:00,2952.25,2954.28,2952.8,2953.27,22.09695926
2024-05-17 04:30:00,2952.52,2954.1,2953.13,2952.68,13.14355923
2024-05-17 04:29:00,2952.92,2954.03,2953.85,2953.14,9.9373506
2024-05-17 04:28:00,2953.85,2954.95,2954.74,2954.01,44.39097408
2024-05-17 04:27:00,2954.12,2955.09,2954.57,2954.44,10.24761118
2024-05-17 04:26:00,2954.29,2955.8,2954.29,2954.6,5.94772887
2024-05-17 04:25:00,2953.85,2956.68,2956.44,2954.2,23.19885818
2024-05-17 04:24:00,2956.31,2956.8,2956.8,2956.44,5.81378217
2024-05-17 04:23:00,2956.36,2957.43,2957.27,2956.88,29.00115183
2024-05-17 04:22:00,2955.22,2957.41,2955.37,2957.3,12.00541408
2024-05-17 04:21:00,2954.69,2955.51,2955.22,2955.36,8.78514329
2024-05-17 04:20:00,2954.7,2956.16,2954.81,2955.34,36.47465136
2024-05-17 04:19:00,2951.26,2954.98,2952.24,2954.81,33.16086665
2024-05-17 04:18:00,2951.51,2952.98,2952.98,2952.24,102.37560266
2024-05-17 04:17:00,2952.78,2953.42,2953.42,2953.0,23.80839926
2024-05-17 04:16:00,2952.9,2954.37,2954.36,2953.42,8.56630311
2024-05-17 04:15:00,2953.3,2954.36,2953.31,2954.36,41.81081824
2024-05-17 04:14:00,2951.79,2953.31,2951.79,2953.31,194.1240628
2024-05-17 04:13:00,2952.04,2952.68,2952.63,2952.07,5.80519708
2024-05-17 04:12:00,2952.14,2953.47,2953.35,2952.63,12.80669372
2024-05-17 04:11:00,2952.9,2953.62,2953.62,2953.34,10.98007447
2024-05-17 04:10:00,2951.45,2953.65,2951.45,2953.63,41.10487449
2024-05-17 04:09:00,2951.22,2952.67,2952.67,2951.58,5.57189309
2024-05-17 04:08:00,2951.98,2952.88,2952.5,2952.47,17.03630497
2024-05-17 04:07:00,2952.15,2952.93,2952.49,2952.54,11.22466149
2024-05-17 04:06:00,2951.97,2953.36,2953.13,2952.53,8.68484464
2024-05-17 04:05:00,2952.01,2953.52,2952.27,2953.1,11.56085523
2024-05-17 04:04:00,2951.98,2952.81,2952.66,2952.11,10.42843424
2024-05-17 04:03:00,2951.27,2952.68,2951.42,2952.63,11.3667595
2024-05-17 04:02:00,2951.0,2951.6,2951.59,2951.29,4.96330143
2024-05-17 04:01:00,2950.0,2951.67,2950.43,2951.65,10.05438862
2024-05-17 04:00:00,2950.25,2951.51,2950.65,2950.3,12.08488956
2024-05-17 03:59:00,2949.75,2950.82,2949.76,2950.62,7.162598
2024-05-17 03:58:00,2949.75,2950.89,2950.58,2949.76,7.71582173
2024-05-17 03:57:00,2950.0,2951.03,2950.52,2950.58,27.55644984
2024-05-17 03:56:00,2950.0,2950.71,2950.71,2950.49,23.81175045
2024-05-17 03:55:00,2950.31,2951.33,2951.33,2950.7,8.22786748
2024-05-17 03:54:00,2950.81,2951.88,2951.84,2951.26,8.85605026
2024-05-17 03:53:00,2951.16,2952.0,2951.57,2951.86,23.41985034
2024-05-17 03:52:00,2951.24,2953.36,2953.15,2951.56,19.04641659
2024-05-17 03:51:00,2952.54,2953.36,2953.17,2953.22,13.85460396
2024-05-17 03:50:00,2951.74,2953.56,2951.74,2953.12,12.6364662
2024-05-17 03:49:00,2950.82,2951.79,2951.25,2951.74,5.48498976
2024-05-17 03:48:00,2949.27,2951.31,2950.5,2951.31,19.82479579
2024-05-17 03:47:00,2950.04,2951.12,2950.18,2950.51,23.19874639
2024-05-17 03:46:00,2950.05,2951.2,2950.45,2950.13,14.26125168
2024-05-17 03:45:00,2949.73,2953.96,2953.96,2950.54,102.72058091
2024-05-17 03:44:00,2953.71,2957.04,2953.71,2953.97,83.17159489
2024-05-17 03:43:00,2951.8,2954.77,2953.54,2953.84,81.6894175
2024-05-17 03:42:00,2951.74,2956.7,2953.3,2953.45,192.28097312
2024-05-17 03:41:00,2951.62,2954.12,2952.42,2953.05,43.73170252
2024-05-17 03:40:00,2951.27,2952.68,2951.78,2952.4,14.78212081
2024-05-17 03:39:00,2949.72,2951.85,2949.72,2951.78,17.22180569
2024-05-17 03:38:00,2949.26,2950.05,2949.26,2949.73,13.17640023
2024-05-17 03:37:00,2948.66,2950.03,2950.03,2949.06,6.34960151
2024-05-17 03:36:00,2949.52,2951.62,2951.62,2949.87,5.73828947
2024-05-17 03:35:00,2950.1,2951.54,2951.54,2951.5,28.21181998
2024-05-17 03:34:00,2950.26,2951.78,2950.59,2951.62,15.51192053
2024-05-17 03:33:00,2950.09,2951.41,2951.41,2950.43,5.87460013
2024-05-17 03:32:00,2948.43,2951.55,2950.29,2951.24,20.55915
2024-05-17 03:31:00,2949.19,2951.14,2950.88,2950.47,20.67115879
2024-05-17 03:30:00,2949.17,2952.43,2952.36,2951.43,17.12748767
2024-05-17 03:29:00,2952.2,2955.86,2955.86,2952.5,19.03038762
2024-05-17 03:28:00,2953.09,2956.56,2953.35,2956.13,25.71831506
2024-05-17 03:27:00,2951.85,2953.07,2951.85,2952.8,26.83776842
2024-05-17 03:26:00,2950.84,2951.74,2951.6,2951.73,2.93900244
2024-05-17 03:25:00,2950.45,2951.89,2950.45,2951.32,3.21835794
2024-05-17 03:24:00,2950.24,2951.21,2951.13,2950.63,5.73897558
2024-05-17 03:23:00,2950.51,2951.52,2950.83,2951.26,11.30419191
2024-05-17 03:22:00,2949.41,2950.83,2949.82,2950.83,6.3063948
2024-05-17 03:21:00,2948.85,2950.03,2949.84,2949.85,9.2902716
2024-05-17 03:20:00,2949.51,2950.76,2950.39,2949.51,2.71806022
2024-05-17 03:19:00,2949.44,2950.74,2950.58,2950.58,36.70685586
2024-05-17 03:18:00,2950.21,2951.15,2951.15,2950.71,5.44551016
2024-05-17 03:17:00,2950.45,2951.89,2951.88,2951.15,11.04030643
2024-05-17 03:16:00,2951.75,2952.86,2952.22,2951.89,13.93423438
2024-05-17 03:15:00,2951.06,2952.9,2951.64,2952.11,14.67494932
2024-05-17 03:14:00,2951.22,2951.99,2951.39,2951.51,18.29508813
2024-05-17 03:13:00,2950.05,2951.62,2950.05,2951.2,8.51376728
2024-05-17 03:12:00,2948.96,2950.07,2949.66,2950.07,5.98521525
2024-05-17 03:11:00,2948.14,2949.88,2948.89,2949.7,16.16004498
2024-05-17 03:10:00,2948.83,2949.71,2949.71,2948.99,13.4859871
2024-05-17 03:09:00,2949.47,2950.62,2950.61,2949.76,5.32029383
2024-05-17 03:08:00,2950.49,2952.33,2951.56,2950.69,13.32916656
2024-05-17 03:07:00,2951.16,2952.44,2952.31,2951.7,6.61036855
2024-05-17 03:06:00,2950.49,2952.33,2950.58,2952.19,10.38252907
2024-05-17 03:05:00,2948.45,2950.9,2948.66,2950.8,8.1743219
2024-05-17 03:04:00,2948.12,2950.12,2949.77,2948.53,21.74344433
2024-05-17 03:03:00,2949.39,2950.15,2949.74,2949.81,3.91798342
2024-05-17 03:02:00,2949.74,2950.95,2950.95,2949.79,5.01280565
2024-05-17 03:01:00,2949.42,2950.69,2949.84,2950.69,15.06049261
2024-05-17 03:00:00,2949.8,2951.74,2950.81,2950.07,12.18609901
2024-05-17 02:59:00,2950.14,2951.41,2951.27,2950.63,13.52380285
2024-05-17 02:58:00,2951.15,2952.39,2952.39,2951.18,7.8933882
2024-05-17 02:57:00,2951.48,2952.64,2951.6,2952.52,41.67100101
2024-05-17 02:56:00,2951.08,2951.74,2951.56,2951.65,10.98952998
2024-05-17 02:55:00,2950.14,2951.71,2950.3,2951.45,7.95193773
2024-05-17 02:54:00,2949.54,2950.39,2950.25,2950.19,16.12630069
2024-05-17 02:53:00,2950.25,2951.98,2951.32,2950.28,2.5746524
2024-05-17 02:52:00,2950.76,2952.16,2951.87,2951.42,13.92188488
2024-05-17 02:51:00,2951.49,2952.22,2951.49,2951.72,6.03788298
2024-05-17 02:50:00,2951.15,2952.51,2951.55,2951.88,15.91081442
2024-05-17 02:49:00,2951.22,2952.07,2952.04,2951.55,4.78780575
2024-05-17 02:48:00,2951.91,2954.16,2954.16,2952.44,10.61124311
2024-05-17 02:47:00,2953.67,2956.0,2955.92,2954.49,13.91691425
2024-05-17 02:46:00,2953.14,2955.92,2953.14,2955.92,15.40812912
2024-05-17 02:45:00,2952.98,2956.14,2955.79,2953.31,11.60342317
2024-05-17 02:44:00,2954.84,2956.61,2954.84,2956.11,34.85005118
2024-05-17 02:43:00,2953.95,2955.81,2954.21,2954.57,28.12028922
2024-05-17 02:42:00,2952.79,2954.91,2952.8,2954.41,18.12494641
2024-05-17 02:41:00,2950.39,2952.89,2950.48,2952.89,9.93962828
2024-05-17 02:40:00,2949.79,2950.83,2950.77,2950.33,18.37127904
2024-05-17 02:39:00,2950.2,2951.65,2950.34,2950.76,14.26445465
2024-05-17 02:38:00,2949.44,2950.7,2950.7,2949.94,14.36762047
2024-05-17 02:37:00,2949.02,2950.88,2949.26,2950.7,33.9186432
2024-05-17 02:36:00,2947.59,2950.0,2947.7,2949.13,40.90172113
2024-05-17 02:35:00,2947.25,2949.85,2949.14,2947.59,66.88904844
2024-05-17 02:34:00,2947.95,2949.31,2948.01,2949.19,2.14120177
2024-05-17 02:33:00,2947.36,2948.32,2948.32,2947.79,8.09106139
2024-05-17 02:32:00,2946.99,2948.67,2948.24,2948.46,8.01538598
2024-05-17 02:31:00,2946.04,2948.6,2946.04,2948.2,15.05689468
2024-05-17 02:30:00,2945.84,2947.16,2947.16,2945.97,4.82600864
2024-05-17 02:29:00,2946.25,2947.48,2947.42,2947.31,8.13273787
2024-05-17 02:28:00,2946.29,2947.44,2946.43,2947.43,60.1162929
2024-05-17 02:27:00,2944.21,2946.52,2944.67,2946.45,11.36708065
2024-05-17 02:26:00,2944.71,2945.85,2945.52,2944.89,25.65657978
2024-05-17 02:25:00,2944.81,2945.85,2944.81,2945.54,3.42185403
2024-05-17 02:24:00,2944.64,2945.4,2944.68,2944.64,3.32476553
2024-05-17 02:23:00,2944.26,2944.88,2944.33,2944.55,5.58352888
2024-05-17 02:22:00,2943.79,2944.73,2943.79,2944.25,8.26294923
2024-05-17 02:21:00,2943.11,2945.14,2944.59,2943.69,19.43262466
2024-05-17 02:20:00,2943.86,2944.86,2944.44,2944.28,11.95536853
2024-05-17 02:19:00,2943.33,2945.85,2945.26,2944.48,16.29558633
2024-05-17 02:18:00,2944.98,2946.46,2946.23,2945.17,21.36742293
2024-05-17 02:17:00,2942.97,2947.6,2943.36,2945.97,185.63850943
2024-05-17 02:16:00,2941.96,2943.21,2942.66,2943.08,50.36339561
2024-05-17 02:15:00,2942.16,2943.81,2943.44,2942.97,20.29815429
2024-05-17 02:14:00,2940.97,2943.52,2941.01,2943.48,122.89457216
2024-05-17 02:13:00,2940.66,2941.22,2941.19,2941.01,8.43045259
2024-05-17 02:12:00,2940.67,2941.57,2941.53,2940.91,6.47169968
2024-05-17 02:11:00,2940.91,2942.56,2942.42,2941.47,35.21217998
2024-05-17 02:10:00,2941.79,2943.02,2941.9,2942.31,21.65657713
2024-05-17 02:09:00,2940.86,2942.42,2942.42,2941.99,7.59381033
2024-05-17 02:08:00,2942.4,2944.84,2944.45,2942.42,45.6361959
2024-05-17 02:07:00,2944.33,2946.4,2946.4,2944.38,9.0692083
2024-05-17 02:06:00,2945.37,2948.66,2948.66,2946.05,62.53869046
2024-05-17 02:05:00,2947.79,2949.18,2949.14,2948.66,12.73211016
2024-05-17 02:04:00,2946.7,2949.64,2946.72,2948.95,61.1071419
2024-05-17 02:03:00,2945.79,2948.92,2948.92,2946.42,60.82422416
2024-05-17 02:02:00,2947.94,2948.99,2948.41,2948.92,10.43809073
2024-05-17 02:01:00,2944.55,2948.18,2946.87,2948.04,35.67236927
2024-05-17 02:00:00,2945.79,2947.45,2945.79,2946.77,14.86213817
2024-05-17 01:59:00,2945.65,2945.97,2945.78,2945.87,8.7454847
2024-05-17 01:58:00,2945.3,2945.97,2945.52,2945.73,3.40326372
2024-05-17 01:57:00,2944.57,2945.53,2944.89,2945.5,9.14695622
2024-05-17 01:56:00,2943.51,2944.98,2943.63,2944.81,3.48344262
2024-05-17 01:55:00,2943.3,2945.7,2945.36,2943.65,27.88625427
2024-05-17 01:54:00,2945.0,2946.25,2946.25,2945.45,6.73696184
2024-05-17 01:53:00,2945.84,2947.45,2945.84,2946.54,5.51301049
2024-05-17 01:52:00,2945.37,2946.8,2946.47,2945.87,6.71981473
2024-05-17 01:51:00,2945.32,2947.25,2945.32,2946.09,16.32302289
2024-05-17 01:50:00,2944.4,2947.44,2947.24,2945.33,99.39140861
2024-05-17 01:49:00,2946.86,2949.14,2948.66,2947.21,53.3912603
2024-05-17 01:48:00,2948.81,2950.11,2949.84,2948.81,16.46448752
2024-05-17 01:47:00,2947.6,2950.0,2948.37,2949.84,139.90110918
2024-05-17 01:46:00,2948.15,2948.94,2948.36,2948.21,6.94631893
2024-05-17 01:45:00,2948.36,2950.36,2948.79,2948.42,21.18972131
2024-05-17 01:44:00,2948.66,2949.64,2949.37,2948.9,3.54898933
2024-05-17 01:43:00,2948.98,2950.02,2949.72,2949.38,18.21706279
2024-05-17 01:42:00,2948.99,2950.4,2949.48,2949.76,20.82626978
2024-05-17 01:41:00,2949.05,2950.13,2949.63,2949.47,14.86075287
2024-05-17 01:40:00,2949.48,2950.42,2949.59,2949.66,30.36617691
2024-05-17 01:39:00,2948.0,2949.75,2948.27,2949.72,12.65556408
2024-05-17 01:38:00,2947.71,2948.97,2947.8,2948.2,13.97802926
2024-05-17 01:37:00,2947.06,2949.07,2947.06,2947.83,162.99935298
2024-05-17 01:36:00,2944.8,2947.78,2944.81,2947.31,170.19833478
2024-05-17 01:35:00,2943.33,2945.01,2943.42,2944.79,10.48749023
2024-05-17 01:34:00,2942.02,2944.27,2942.02,2943.41,4.07087496
2024-05-17 01:33:00,2941.06,2943.93,2943.93,2941.99,25.74233117
2024-05-17 01:32:00,2942.65,2944.43,2944.19,2943.92,37.56759474
2024-05-17 01:31:00,2941.98,2944.76,2942.0,2944.2,28.22918715
2024-05-17 01:30:00,2939.87,2942.11,2939.88,2942.06,315.08466244
2024-05-17 01:29:00,2939.28,2939.94,2939.88,2939.88,32.42662982
2024-05-17 01:28:00,2938.68,2939.88,2939.15,2939.88,10.72439126
2024-05-17 01:27:00,2935.23,2939.64,2935.23,2939.15,24.85995136
2024-05-17 01:26:00,2933.59,2935.47,2933.92,2935.23,24.39683182
2024-05-17 01:25:00,2933.36,2935.79,2935.61,2933.83,39.67573972
2024-05-17 01:24:00,2932.68,2936.95,2936.95,2935.61,277.52744582
2024-05-17 01:23:00,2936.96,2938.38,2938.37,2936.96,7.33203844
2024-05-17 01:22:00,2938.27,2939.99,2939.89,2938.37,18.35020211
2024-05-17 01:21:00,2938.61,2940.2,2938.61,2939.89,8.97943664
2024-05-17 01:20:00,2936.95,2940.08,2940.08,2938.46,15.89619543
2024-05-17 01:19:00,2939.7,2941.29,2941.19,2940.08,6.52919739
2024-05-17 01:18:00,2941.15,2942.03,2941.84,2941.46,6.23116502
2024-05-17 01:17:00,2940.83,2942.32,2941.81,2941.51,23.8418091
2024-05-17 01:16:00,2941.07,2944.07,2943.35,2941.81,88.87674361
2024-05-17 01:15:00,2943.29,2944.85,2943.8,2943.29,4.89220769
2024-05-17 01:14:00,2941.77,2944.09,2943.15,2943.72,10.53340358
2024-05-17 01:13:00,2942.36,2943.72,2942.36,2943.26,32.87875048
2024-05-17 01:12:00,2942.12,2945.5,2945.36,2942.43,43.77917865
2024-05-17 01:11:00,2945.14,2946.61,2946.61,2945.38,5.12580156
2024-05-17 01:10:00,2946.62,2949.05,2949.05,2946.62,10.66694312
2024-05-17 01:09:00,2948.74,2950.41,2950.1,2949.18,23.57575012
2024-05-17 01:08:00,2949.91,2951.25,2951.18,2950.03,5.08177205
2024-05-17 01:07:00,2950.36,2951.42,2950.37,2951.25,5.74483025
2024-05-17 01:06:00,2949.45,2951.92,2951.05,2950.29,21.264374
2024-05-17 01:05:00,2946.98,2951.24,2947.08,2950.8,27.27993268
2024-05-17 01:04:00,2947.09,2948.29,2948.16,2947.24,7.00747183
2024-05-17 01:03:00,2947.36,2948.78,2948.22,2948.32,45.14097687
2024-05-17 01:02:00,2948.06,2949.49,2949.37,2948.29,27.40637779
2024-05-17 01:01:00,2949.43,2950.15,2949.56,2949.77,9.68577633
2024-05-17 01:00:00,2949.23,2953.56,2953.13,2949.55,71.15580602
2024-05-17 00:59:00,2951.0,2953.56,2951.02,2953.17,13.92579354
2024-05-17 00:58:00,2949.58,2951.08,2949.77,2950.77,5.24368103
2024-05-17 00:57:00,2949.56,2950.45,2949.67,2949.77,22.28814839
2024-05-17 00:56:00,2949.1,2949.7,2949.24,2949.67,4.75087834
2024-05-17 00:55:00,2949.14,2949.8,2949.36,2949.2,5.96641691
2024-05-17 00:54:00,2949.37,2950.43,2949.72,2949.49,12.54653045
2024-05-17 00:53:00,2949.24,2950.3,2950.03,2949.6,21.26191711
2024-05-17 00:52:00,2949.86,2950.87,2950.87,2950.0,9.7407276
2024-05-17 00:51:00,2949.76,2951.18,2949.79,2950.87,7.39212133
2024-05-17 00:50:00,2948.74,2950.42,2949.19,2949.66,47.03267406
2024-05-17 00:49:00,2949.19,2949.83,2949.68,2949.23,2.07555504
2024-05-17 00:48:00,2949.65,2951.54,2951.01,2949.73,7.37061672
2024-05-17 00:47:00,2951.01,2951.47,2951.25,2951.01,11.99914331
2024-05-17 00:46:00,2949.58,2953.74,2949.75,2951.19,24.41193213
2024-05-17 00:45:00,2948.64,2949.96,2949.25,2949.83,12.03524601
2024-05-17 00:44:00,2948.39,2949.44,2948.46,2949.44,4.64955683
2024-05-17 00:43:00,2947.59,2948.61,2947.83,2948.52,2.00577392
2024-05-17 00:42:00,2947.52,2948.55,2948.21,2947.77,38.69198703
2024-05-17 00:41:00,2947.9,2949.11,2949.11,2948.17,13.82884987
2024-05-17 00:40:00,2948.3,2948.76,2948.3,2948.66,3.20617482
2024-05-17 00:39:00,2948.14,2949.2,2949.19,2948.42,14.56328029
2024-05-17 00:38:00,2947.5,2949.24,2947.59,2948.98,3.87594954
2024-05-17 00:37:00,2947.42,2948.8,2948.8,2947.83,13.25892174
2024-05-17 00:36:00,2948.63,2949.42,2949.42,2948.86,13.62226154
2024-05-17 00:35:00,2948.13,2950.0,2948.13,2949.23,13.81847217
2024-05-17 00:34:00,2947.28,2948.5,2947.6,2948.3,13.92497898
2024-05-17 00:33:00,2947.15,2948.19,2947.45,2947.59,10.88161571
2024-05-17 00:32:00,2946.97,2948.89,2946.97,2947.37,11.53037383
2024-05-17 00:31:00,2945.52,2947.19,2946.66,2947.04,19.57309357
2024-05-17 00:30:00,2945.6,2947.46,2945.73,2946.62,16.57703616
2024-05-17 00:29:00,2945.25,2946.55,2946.36,2945.71,14.40929725
2024-05-17 00:28:00,2945.22,2947.2,2947.2,2946.44,11.5254976
2024-05-17 00:27:00,2947.16,2949.03,2948.38,2947.21,22.31380034
2024-05-17 00:26:00,2948.22,2950.22,2949.87,2948.53,7.10554026
2024-05-17 00:25:00,2947.54,2949.91,2947.78,2949.87,70.00666069
2024-05-17 00:24:00,2945.53,2947.93,2946.5,2947.87,22.10400323
2024-05-17 00:23:00,2946.32,2946.96,2946.96,2946.55,6.81701625
2024-05-17 00:22:00,2946.95,2949.5,2949.33,2946.95,22.7772717
2024-05-17 00:21:00,2948.76,2951.34,2950.27,2949.16,23.50598031
2024-05-17 00:20:00,2950.06,2951.87,2950.19,2950.36,19.26575457
2024-05-17 00:19:00,2948.22,2951.02,2948.29,2950.35,13.19585282
2024-05-17 00:18:00,2948.09,2950.54,2949.04,2948.52,43.56022172
2024-05-17 00:17:00,2947.15,2949.26,2947.15,2949.2,25.82975792
2024-05-17 00:16:00,2946.62,2949.22,2948.88,2947.13,16.75835321
2024-05-17 00:15:00,2947.46,2950.57,2948.14,2949.11,197.8014669
2024-05-17 00:14:00,2947.45,2948.58,2947.66,2948.13,8.85907688
2024-05-17 00:13:00,2947.08,2947.72,2947.34,2947.65,3.13013645
2024-05-17 00:12:00,2945.91,2947.39,2946.32,2947.38,23.33283142
2024-05-17 00:11:00,2945.33,2947.14,2945.33,2946.32,42.29074953
2024-05-17 00:10:00,2945.01,2946.57,2945.5,2945.33,7.63656712
2024-05-17 00:09:00,2945.22,2945.74,2945.51,2945.53,2.26485477
2024-05-17 00:08:00,2945.19,2947.82,2946.31,2945.51,18.56384858
2024-05-17 00:07:00,2944.98,2946.5,2944.98,2946.49,37.32755019
2024-05-17 00:06:00,2943.98,2945.08,2944.06,2944.87,10.25064727
2024-05-17 00:05:00,2941.18,2943.95,2942.14,2943.95,11.46530343
2024-05-17 00:04:00,2940.89,2942.25,2941.43,2941.82,31.21253708
2024-05-17 00:03:00,2941.5,2943.62,2942.51,2941.5,36.70701155
2024-05-17 00:02:00,2942.5,2944.34,2944.25,2942.51,19.90675097
2024-05-17 00:01:00,2943.98,2945.64,2944.94,2944.66,8.50420898
2024-05-17 10:00:00,3028.32,3029.55,3028.49,3029.04,12.48221973
2024-05-17 09:59:00,3028.06,3029.99,3029.99,3028.34,7.25822277
2024-05-17 09:58:00,3030.0,3031.49,3030.79,3030.08,14.88331701
2024-05-17 09:57:00,3029.7,3031.11,3030.18,3030.75,12.21840623
2024-05-17 09:56:00,3029.84,3032.42,3032.42,3030.19,30.22301376
2024-05-17 09:55:00,3031.31,3032.98,3031.53,3032.42,15.45079796
2024-05-17 09:54:00,3030.94,3031.77,3031.16,3031.5,27.16424879
2024-05-17 09:53:00,3030.49,3032.9,3032.02,3031.04,16.87739679
2024-05-17 09:52:00,3031.88,3032.58,3032.58,3031.97,6.94623364
2024-05-17 09:51:00,3032.19,3033.4,3033.06,3032.19,37.31354358
2024-05-17 09:50:00,3032.55,3033.42,3033.41,3033.06,9.48815179
2024-05-17 09:49:00,3031.09,3033.86,3031.09,3033.3,29.96750858
2024-05-17 09:48:00,3030.71,3033.12,3033.12,3031.04,17.63176675
2024-05-17 09:47:00,3033.12,3034.58,3033.37,3033.12,8.79543543
2024-05-17 09:46:00,3032.47,3033.49,3032.8,3033.49,22.00424941
2024-05-17 09:45:00,3030.29,3032.78,3030.5,3032.52,22.95569736
2024-05-17 09:44:00,3030.01,3030.94,3030.04,3030.61,10.70366701
2024-05-17 09:43:00,3029.82,3031.2,3030.87,3029.95,14.6916146
2024-05-17 09:42:00,3030.54,3031.43,3031.42,3030.66,19.13454866
2024-05-17 09:41:00,3031.43,3032.8,3031.78,3031.54,20.95744974
2024-05-17 09:40:00,3030.44,3031.81,3030.44,3031.49,14.46534132
2024-05-17 09:39:00,3030.46,3031.94,3031.14,3030.46,14.6890002
2024-05-17 09:38:00,3030.89,3032.33,3031.96,3031.18,6.96956212
2024-05-17 09:37:00,3032.08,3033.06,3033.01,3032.37,21.22804311
2024-05-17 09:36:00,3033.04,3034.28,3033.3,3033.08,13.7488222
2024-05-17 09:35:00,3032.82,3033.58,3033.2,3033.19,16.44165762
2024-05-17 09:34:00,3032.41,3033.99,3033.9,3033.56,6.373934
2024-05-17 09:33:00,3032.09,3034.18,3033.66,3034.03,47.47267891
2024-05-17 09:32:00,3032.12,3033.98,3032.82,3033.98,48.97807992
2024-05-17 09:31:00,3029.33,3032.9,3029.33,3032.87,40.07956526
2024-05-17 09:30:00,3029.09,3031.13,3030.88,3029.27,42.38140362
2024-05-17 09:29:00,3029.92,3031.32,3030.08,3030.94,15.59250324
2024-05-17 09:28:00,3026.58,3030.8,3026.66,3030.8,37.98288057
2024-05-17 09:27:00,3026.59,3030.41,3030.41,3026.86,9.57335816
2024-05-17 09:26:00,3028.08,3030.6,3029.47,3030.41,13.06467043
2024-05-17 09:25:00,3025.69,3029.46,3025.85,3029.46,60.07257229
2024-05-17 09:24:00,3025.84,3026.96,3026.0,3025.89,10.20109017
2024-05-17 09:23:00,3024.24,3026.6,3024.24,3026.13,22.4182159
2024-05-17 09:22:00,3024.0,3025.81,3025.42,3024.25,23.49628899
2024-05-17 09:21:00,3024.76,3030.57,3029.77,3025.42,92.15139964
2024-05-17 09:20:00,3029.4,3031.86,3031.86,3029.77,32.53003172
2024-05-17 09:19:00,3031.6,3032.66,3031.61,3032.2,24.97690841
2024-05-17 09:18:00,3030.68,3034.24,3033.88,3031.58,35.42801413
2024-05-17 09:17:00,3033.32,3035.71,3035.12,3034.02,126.22384458
2024-05-17 09:16:00,3032.36,3036.36,3036.15,3035.02,244.31461853
2024-05-17 09:15:00,3033.06,3036.15,3034.39,3036.15,70.68040877
2024-05-17 09:14:00,3033.58,3035.71,3034.03,3034.93,83.93509321
2024-05-17 09:13:00,3030.83,3034.4,3031.13,3033.67,59.05396426
2024-05-17 09:12:00,3029.46,3031.38,3029.65,3031.38,88.55027282
2024-05-17 09:11:00,3027.08,3029.34,3027.08,3029.34,26.42087228
2024-05-17 09:10:00,3026.37,3027.36,3027.08,3027.11,18.14905941
2024-05-17 09:09:00,3025.67,3027.15,3025.67,3027.08,21.88029386
2024-05-17 09:08:00,3024.31,3025.57,3024.46,3025.56,21.39253832
2024-05-17 09:07:00,3023.8,3025.55,3025.55,3024.42,18.75485808
2024-05-17 09:06:00,3025.03,3026.22,3025.3,3026.07,10.79553946
2024-05-17 09:05:00,3025.25,3027.29,3027.23,3025.3,35.55009837
2024-05-17 09:04:00,3026.09,3027.53,3026.25,3026.83,45.55313194
2024-05-17 09:03:00,3024.92,3026.46,3025.13,3026.26,26.85543833
