OFI_1,OFI_2,OFI_3,OFI_4,OFI_5,OFI_6,OFI_7,OFI_8,OFI_9,OFI_10,LABEL_TICK1,time
0.051854930000000014,-0.04480118,0.014941969999999999,-0.010454420000000006,-0.01045451,-0.00447994,-1.400000000009033e-07,-0.17839316000000002,-0.08464153999999999,0.37330891000000005,0.0,2024-05-17 19:44:59
0.007818550000000035,-0.01045485,0.004479459999999999,-0.10454266,-0.20908524999999997,0.13890078,-0.08512420000000001,0.02476719,-0.01044335,0.168755,-1.0,2024-05-17 19:45:03
-0.41349112,-0.08468444,-0.27780917,-0.44807865999999996,-0.02987296,-0.01045893,-0.02091167,-0.08513286,-0.02091167,-0.37341578,0.0,2024-05-17 19:45:05
0.17906582999999998,-0.39413957,-0.23785303,0.14936285,0.41222806999999995,0.159828,0.02091128,0.02091128,0.30918782,-0.012932109999999997,0.0,2024-05-17 19:45:08
-0.06746305999999999,0.0,-0.07468481,-0.023907800000000007,-0.22022175,-0.30916193999999997,-0.02091128,-0.02091128,-0.14935476,-0.23452524,0.0,2024-05-17 19:45:11
-0.001104640000000004,0.0,0.08169508,0.07468481,0.11352177,0.14937236,0.01045564,0.01045564,0.01045564,3.11e-06,0.0,2024-05-17 19:45:14
-0.025815670000000006,-0.08961548,-0.08199619,-0.02539242,-0.08514213000000001,-0.10635778,-0.44810943000000003,-0.05591603,-0.18969532,-0.30916224999999997,0.0,2024-05-17 19:45:18
-0.12110387,-0.01045638,-0.0836714,-0.02539286,-0.11949597,-0.080954,-0.1493566,-0.31366866,-0.30089198,-0.71423937,0.0,2024-05-17 19:45:23
0.57125766,0.77440269,0.07041342,0.02539235,-0.04063268,0.08960404,0.05590981,0.17849845,-0.23629370000000005,0.04954401,0.0,2024-05-17 19:45:26
-0.014389500000000069,0.0,-0.14936147,-0.09884405,-0.010459260000000001,-0.055269910000000005,-0.08962577,-0.05591292,-0.17923937,-0.44808848,0.0,2024-05-17 19:45:30
-0.002344989999999922,0.0,0.0,0.0,0.0,-0.04481421,-0.00384103999999999,0.17923937,0.2987063,0.06,1.0,2024-05-17 19:45:33
0.10842365,0.0791881,0.13124319,0.16426552,0.08693356,0.08597408,0.34203577,0.57005956,0.09497447,0.13301474,0.0,2024-05-17 19:45:38
0.04451842,0.00208331,0.07334563000000001,0.08511891,0.13279623000000002,-0.13439359,-0.00448028,0.029012959999999997,0.032987039999999995,0.22412484,1.0,2024-05-17 19:45:41
0.21169967,0.22585222,0.05629943,0.0534348,0.0534348,0.02089552,0.11584764,0.19269734,0.14925007,0.36691913,-1.0,2024-05-17 19:45:44
-0.84396554,-0.06219575,-0.17400385000000002,-0.22405999,-0.10077918999999999,-0.053436199999999996,-0.22391397000000002,-0.05711518,-0.27562239,-0.09730743,0.0,2024-05-17 19:45:47
-0.08736663000000001,0.025,0.000668129999999996,-0.036,-0.06,-0.00016712,-0.0104495,-0.0104495,0.2660707,0.14762233000000002,0.0,2024-05-17 19:45:50
-0.10529836999999995,-0.04298704,0.00099482,-0.049739950000000005,-0.017917409999999998,-0.10076026,-0.27792263,-0.92569189,-0.39570125999999994,-0.31856762,0.0,2024-05-17 19:45:54
0.015295069999999921,0.053437029999999996,0.02044999,0.01061701,0.1414667,0.02089988,0.015096449999999999,0.20836377,0.24117312,0.16989809,0.0,2024-05-17 19:45:57
2.9810000000018988e-05,0.036242250000000004,-0.03253707,-9.999999999940612e-09,-0.01028286,0.12056683000000001,0.0,0.0819849,0.0,-0.090303,0.0,2024-05-17 19:45:59
-0.14340825999999998,-0.40532050000000003,-0.07805152,-0.06836738,-0.02090121,-0.02090121,-0.05343758,-0.09176517000000001,-0.30220619,-0.33863388,0.0,2024-05-17 19:46:02
0.15395071,-0.01045018,0.01045018,0.01045018,0.0675059,0.41804804,0.14693829,-0.02537995,0.03253686,0.13167390999999998,0.0,2024-05-17 19:46:05
-0.018827519999999976,-0.06337281,-0.37326481,-0.01045063,-0.020901219999999998,-0.020901219999999998,0.004479200000000001,0.027516070000000004,-0.031652309999999996,-0.12575041,0.0,2024-05-17 19:46:08
0.00727307000000002,0.02250071,0.37472554999999996,-0.03650748,-0.10090384999999999,-0.24697396,-0.08357259,-0.07985265,0.030798290000000006,-0.06927596999999999,0.0,2024-05-17 19:46:11
0.006956799999999978,0.01045035,0.09284795,0.05343739,0.0209007,0.38371173,0.025380100000000003,0.11708306,-0.031651740000000005,-0.07541457000000001,0.0,2024-05-17 19:46:15
9.587000000000137e-05,-0.05705572,-0.37326138,-0.01045059,-0.02090118,-0.025380319999999998,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:46:18
0.0017590200000000278,0.0,-0.02579229,-0.05343778,-0.25145561,-0.32397349999999997,-0.02090133,-0.05343763,-0.06078643,-0.5560173399999999,0.0,2024-05-17 19:46:21
-0.0009878000000000282,0.0104502,0.0104502,0.0104502,0.06750612,0.38371178,0.08275011,0.05971287,0.11762554,0.17608625,0.0,2024-05-17 19:46:24
0.00014930000000001886,0.0,0.0,0.0,0.01045018,0.04478314,0.0746385,0.01045018,0.01045018,0.0,0.0,2024-05-17 19:46:24
0.0026245199999999948,0.00880217,-0.01205057,0.02045015,-0.36153718,-0.29859303,-0.04298704,-0.25560599,-0.57160959,0.20567850000000001,0.0,2024-05-17 19:46:27
-0.14778370000000002,-0.041585119999999996,-0.34746907,-0.05343762,-1.2999999999922796e-07,-1.2999999999922796e-07,0.02538017,0.09915076,0.14693919,0.16873745,0.0,2024-05-17 19:46:30
0.01380805,0.0066944,0.08284794,0.41624841999999995,-8.000000000125962e-08,-8.000000000125962e-08,-8.000000000125962e-08,0.01492975,0.05436699,0.07229969000000001,1.0,2024-05-17 19:46:33
0.04045282,0.11763288999999999,0.01048052,0.15974821,-0.15923768,-0.0033577700000000004,-0.28366389999999997,0.04660502,0.07466835,-0.04954939999999999,0.0,2024-05-17 19:46:36
0.00708046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:46:38
0.043776579999999995,-2.235e-05,-0.19228455,-0.36441729,-0.01709293,-0.02537983,-0.25159007,-0.6718544099999999,-0.0209013,-0.30904361999999996,-1.0,2024-05-17 19:46:41
-0.5689919,-0.05343813,-0.01127508,-0.12647464,-0.7163725000000001,-0.37334033,-0.17464573,-0.05343815,-0.10942322,-0.0104735,0.0,2024-05-17 19:46:44
-0.041544160000000045,-0.52364018,-0.03624376,-0.05791788,-0.18960731,-0.30904451,0.36285250999999996,0.08954853,-0.03166061,0.08136678,0.0,2024-05-17 19:46:47
9.34800000000147e-05,-0.04298704,-1.9999999999881224e-08,-1.9999999999881224e-08,-0.17349463999999998,-0.38823489,-0.05343863,0.19990526999999997,0.07462463,0.10392950000000001,0.0,2024-05-17 19:46:50
-0.38349401,0.046120339999999996,0.03166919000000001,0.51254812,0.13886803,-0.02538291,-0.03433785,-0.06419768000000001,0.0102848,-0.01701296,0.0,2024-05-17 19:46:53
0.09023666999999999,0.10044768999999999,0.11489964,0.01045179,0.15976685999999998,0.02538278,0.01061891,0.08510056,0.07045179,0.17915584,0.0,2024-05-17 19:46:56
-0.03977384,0.0,0.0,0.0,0.0,-0.01045175,0.01493088,0.07045175,0.18960759000000002,0.29859303,0.0,2024-05-17 19:47:00
0.00300951,-0.02579228,-0.04298704,-0.01045214,-0.01045214,0.36285322,0.0,-0.01045213,-0.01045213,-0.01045213,0.0,2024-05-17 19:47:03
-0.022330390000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:47:05
-0.06427579,1.0000000001675335e-08,0.0,0.15976705,0.53345213,0.0,0.0,-0.12585758,-0.08045214,-0.08510055,-1.0,2024-05-17 19:47:08
-0.22540399,-0.39881209,-0.15791916,-0.0009911100000000001,-0.21045267,-0.06824023,-0.010475020000000002,-0.01171307,-0.26787679,-0.72845248,0.0,2024-05-17 19:47:11
0.31108935,0.05910826,0.37334293,0.08845468999999999,0.02090494,0.11045256,0.02090504,0.07197077,0.23961169,0.60559797,0.0,2024-05-17 19:47:14
-0.33221069000000003,0.07460868,0.14586053000000002,-0.025385079999999987,-0.11619232,-0.03996659,-0.43922011000000005,-0.33207811,-1.01663137,-0.08142381,0.0,2024-05-17 19:47:17
0.10311952999999999,0.0,0.05623059,0.15977981,0.07674165999999999,0.08954737,-0.00109328,-0.029346890000000004,0.30746025,-0.06420104,0.0,2024-05-17 19:47:20
0.0006924100000000044,0.00346665,0.01045263,0.01045263,0.01045263,0.00109328,0.029346890000000004,-0.30746025,0.06420104,0.28817861,0.0,2024-05-17 19:47:23
-0.012911149999999996,0.07465995,-0.010453,-0.01045291,-0.01045291,0.0,-0.37334018,-0.24742430999999998,-0.718,-0.01045301,-1.0,2024-05-17 19:47:26
-0.1744046,-0.05711686,-0.08511645000000001,-0.08271545000000001,-0.15978467,-0.17918367,-0.28370693,0.29868338000000005,-0.0012604,-0.10003817000000001,0.0,2024-05-17 19:47:30
-7.481999999999628e-05,0.0,0.07466254,0.0,0.0,0.0,0.0,0.07465599,0.0,-2.999999999808711e-08,0.0,2024-05-17 19:47:32
-0.01944177000000001,0.00011208,-0.07466337,0.0,0.0,-0.06,-0.17918367,-0.2986394,-0.07465658,-0.0012604,-1.0,2024-05-17 19:47:35
-0.26182663,-0.0748423,-0.15979605,-0.11045389,-0.025387,-0.44803992,-0.19013707,-0.30910176,-0.30912004000000004,-0.09674353,0.0,2024-05-17 19:47:39
0.08965165,0.0,-0.03600004,-0.06,-0.01476682,-0.04479808,-0.28728651,-0.18789905,-0.008190800000000012,0.03253378,0.0,2024-05-17 19:47:42
0.045220979999999994,-0.03600002,-0.04298704,0.0,0.01045345,0.08511686,0.02090692,0.20910548999999998,-0.25568759,0.20216967000000002,0.0,2024-05-17 19:47:45
-0.007263430000000001,0.0,0.06,0.04298704,0.0,0.0,0.0,0.0,0.0,-0.01045344,0.0,2024-05-17 19:47:48
0.0,-0.14298704,-0.18534888,-0.11792089,-0.38384951,-0.22307725,-0.20880646,-0.09682577,-0.40986687,-0.94320485,0.0,2024-05-17 19:47:50
-0.02520994999999999,-0.04298704,0.0746716,0.14934886,0.02538777,0.44805993,0.22307693,0.18789848,0.04281992,-0.055022009999999996,0.0,2024-05-17 19:47:53
-0.016249420000000014,0.07467105,0.09456990000000001,0.014933940000000007,-0.01045396,0.020907790000000002,0.020907790000000002,0.37356248000000003,0.28728689,0.19835231,0.0,2024-05-17 19:47:56
0.01928478,0.07467021,-0.01045348,0.01045348,0.0106206,0.22401264999999998,0.025387470000000002,0.14932481,0.01045353,0.01045353,0.0,2024-05-17 19:47:59
-0.01880201999999999,0.0,-0.1642828,-0.01045389,-0.020907790000000002,-0.020907790000000002,-0.38384926,-0.10013886000000001,-0.33520461,-0.91332481,-1.0,2024-05-17 19:48:02
-0.15980422,-0.011970610000000001,-0.38384239,-0.22564018000000002,-1.18545236,-1.1,-0.29884175,-0.0552537,-0.13271482,-0.00197434,-1.0,2024-05-17 19:48:05
-0.10357113,-0.779,-0.10069513000000001,-0.04497106,-0.13272314000000002,-0.00263121,-0.035845669999999996,-0.02090988,-0.02090988,-0.26449754000000003,0.0,2024-05-17 19:48:09
-0.011738869999999998,0.00069513,0.05163821,0.07467318,0.01045499,0.01045499,0.01045499,0.21965022,0.19104594,0.14934056,0.0,2024-05-17 19:48:11
-0.13629428,-0.13600008,-0.0009911100000000001,-0.10114909999999999,-0.08513794,-0.01045552,-0.02539135,-0.20937005,-0.14812713,-0.29873047999999996,0.0,2024-05-17 19:48:14
0.11433463,0.010207849999999997,0.11766879,0.01062255,0.06850539,0.01045543,0.08961074,0.17922489,0.29870809,0.06800992,0.0,2024-05-17 19:48:18
-0.006961220000000004,0.10047334999999999,0.1,0.01045539,0.02539096000000001,0.01045539,0.029854839999999994,0.22525648999999998,0.05753226,-0.29876366,0.0,2024-05-17 19:48:20
-0.53639608,-0.43819715,-1.0,-0.04298704,0.17922485,0.29870809,0.06800953,0.08512915,0.15980092,0.15982504,0.0,2024-05-17 19:48:24
-0.60625696,-0.61084732,0.0,0.0,-0.014935630000000005,0.0,-0.01493594,-0.14937005,-0.01045509,-0.01045509,0.0,2024-05-17 19:48:27
0.50322852,0.5603200700000001,0.0,0.0,0.04946848,0.05755465,0.02090962,0.02090964,0.08512606,-0.06299678,0.0,2024-05-17 19:48:30
-0.0050000000000000044,0.0,-0.00016712,-0.07298562,-0.01226263,-0.38387540000000003,-0.08390701,-0.04498819,-0.057577039999999996,0.07039659,0.0,2024-05-17 19:48:33
-0.44786623000000003,-0.4561126,-0.01045564,-0.01045563,-0.41095868,-1.01045565,-0.04298704,-2.239e-05,-0.00028955,-0.08512739,0.0,2024-05-17 19:48:36
-0.05443458999999992,-0.40520365,-0.30675120999999994,-0.01028852,0.06252999000000001,0.00180722,0.37342002,-0.1057784,-0.29869417000000004,-0.0572651,-1.0,2024-05-17 19:48:39
-0.9968229099999999,-0.010622969999999999,-0.06850579999999999,-0.01226307,-0.813241,-0.54450034,-1.00002239,0.27871656,0.05755154,0.07922996999999998,0.0,2024-05-17 19:48:42
0.49138991,0.27366763,0.4561126,0.01045552,0.01045553,0.01045553,0.29871656,0.06801023,0.18968554999999998,0.31871656000000004,0.0,2024-05-17 19:48:47
0.018645279999999986,0.0,0.0,0.01045548,-0.07793226,-0.36328327,0.0,0.01045548,0.01045548,0.01045548,0.0,2024-05-17 19:48:50
-0.19398807999999998,-0.25,-0.27366763,-0.4561126,0.13891065000000002,0.07793226,0.36328327,-0.29869417000000004,-0.047099169999999996,-0.16877449,0.0,2024-05-17 19:48:54
-0.01375614,0.0,0.0,0.0,0.01045541,0.01045541,0.01045541,0.05755465,0.0552594,0.08512858999999999,0.0,2024-05-17 19:48:57
0.0057752299999999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:49:00
0.00035777000000000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:49:03
-0.0033944300000000177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:49:06
-0.001439419999999969,0.0,0.0,0.0,-0.01045565,-0.01045565,-0.01045565,0.0,-0.09467389000000001,0.07068303,0.0,2024-05-17 19:49:08
0.10594521999999998,0.0,-0.04298704,-0.27366763,-0.4561126,0.025391490000000003,0.3721762,-0.0495447,-4.999999999970306e-08,0.36328340000000003,0.0,2024-05-17 19:49:11
0.0019388600000000145,0.0,0.0,-0.01045568,-0.42303385,-0.54450034,-0.38418531,-0.03045568,-0.06000311,0.034348260000000005,0.0,2024-05-17 19:49:14
-0.0053652300000000125,0.0,0.01045568,0.27366763,0.4561126,0.01045568,0.01045568,0.06,0.04480399,0.05755465,0.0,2024-05-17 19:49:18
0.010769359999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:49:21
0.0034452299999999936,0.0,0.0,0.0,0.014936140000000014,-0.01493614,0.0,0.0,0.0,0.0,0.0,2024-05-17 19:49:24
-0.16477578999999998,-0.07427559,-0.63837199,-0.03045568,-0.27367073999999997,-0.46656833,-0.02091141,-0.02091141,-0.29946552,-0.32635091,-1.0,2024-05-17 19:49:27
-0.41524308,-0.01576112,-0.14954267999999998,-0.11179753,-0.00602917,-0.2604561,-0.28412371000000003,-0.4665687,-0.52281894,-0.5655669299999999,0.0,2024-05-17 19:49:30
0.19321913000000002,0.07532588,-0.02339564,-0.01045613,-0.17923476,-0.28378747,0.01028898,0.005167849999999999,-2.9999999999821836e-08,0.14346734,-1.0,2024-05-17 19:49:33
-0.2816615,-0.051186010000000004,-0.053443109999999995,-0.02564041,-0.44816093,-0.03045602,-0.057428629999999994,-0.9132347599999999,-0.3987246,-0.0020331200000000002,0.0,2024-05-17 19:49:36
2.341999999999622e-05,-0.01045607,-0.01045629,0.004481299999999999,-0.014937659999999998,0.36302358,-0.05468194,0.16406395,0.55476524,-0.1987246,0.0,2024-05-17 19:49:39
-0.0015830999999999998,-0.047309819999999995,-0.41492413,-0.08340433,-0.18970515000000002,-0.30920419,-0.01045652,-0.05712615999999998,-0.01045652,-0.07468194,0.0,2024-05-17 19:49:42
-0.013142139999999997,0.19239158,0.02987624,0.05712611,0.36302139,0.0,0.08513841,0.18969123,0.02016712,0.13292197,0.0,2024-05-17 19:49:44
-0.04505228,-0.014915759999999993,0.17088861,-0.38393443,-0.02091312,-0.030456570000000002,-0.3067963,-0.30920435,-0.08514036999999999,-0.10016712000000001,0.0,2024-05-17 19:49:47
-0.00973642000000001,0.0,0.006563800000000002,0.18970502,0.30920409,0.02091259,0.38393415999999997,0.0304563,0.20222994,0.0,0.0,2024-05-17 19:49:50
0.19208482000000004,-0.0407304,-0.053443319999999996,-0.025394399999999998,-0.55272659,-0.30920418,-0.030456419999999998,-0.13800395,-0.11045642,-0.07654752000000001,-1.0,2024-05-17 19:49:53
-0.64326224,0.00454359,0.0045067300000000005,-0.05792546,-0.16333987,-0.14298704,0.07281563999999999,-0.00954407,0.01028881,-0.10742431,0.0,2024-05-17 19:49:56
-0.0014317299999999746,0.01190377,0.04039441,0.0204564,0.019131790000000003,0.13800395,0.032530659999999996,0.08954362,-0.07281563999999999,0.02,0.0,2024-05-17 19:50:00
0.0019369599999999986,-0.02067677,0.03605157,0.02091278,0.02091278,0.010766669999999999,0.20222921,0.148134,-0.01983288,0.00490431,0.0,2024-05-17 19:50:03
0.00011088999999999999,-0.00113428,-0.54998167,-0.30922146,-0.03873948,-0.020913349999999997,-0.053443689999999995,-0.02091328,-0.29876476,-0.04298704,0.0,2024-05-17 19:50:06
-0.0012981800000000355,-0.00082399,-0.010457,-0.012322999999999999,-0.010624119999999999,-0.29321653,-0.05344404,-0.18971586999999998,-0.30922176,-0.056873480000000004,0.0,2024-05-17 19:50:09
0.0007394799999999999,-0.01045721,-0.01045721,-0.01045721,0.03579222,0.04298704,0.15925887,0.25577772000000004,0.02641627,0.28830755,0.0,2024-05-17 19:50:11
0.023435880000000093,-0.11709048,0.008591090000000001,0.01028997,-0.015302270000000001,-0.025,0.01045709,0.02,0.01045709,0.01045709,0.0,2024-05-17 19:50:14
-0.0030142800000000367,0.01500007,0.0254567,0.01232284,0.03091354,0.18971557,0.29893188000000004,0.03717568,0.26788101,-0.09047745,0.0,2024-05-17 19:50:17
-0.20591833,-0.00087026,-0.01500007,-0.015,-0.01045684,-0.02045684,-0.0221241,0.0,0.0,-0.04499238,0.0,2024-05-17 19:50:20
0.22352267999999995,0.01500007,0.0254567,0.0104567,0.03091342,0.16880216,-0.29876476,0.0,0.01045669,-0.27876476,0.0,2024-05-17 19:50:23
0.00405538999999999,0.00087026,0.00859087,-0.020913750000000002,-9.999999999940612e-09,-0.02045688,-0.38116405,-0.29876476,-0.03687348,0.02,0.0,2024-05-17 19:50:26
0.0008759900000001029,0.0,0.0,0.0,0.0,0.38116405,0.29876476,0.03687348,0.29876476,0.31876476000000004,1.0,2024-05-17 19:50:30
0.77396048,0.23435414999999998,0.32170712,1.01045415,0.38386377,0.025390219999999998,0.0179237,0.07928225,0.30653374,0.07,1.0,2024-05-17 19:50:33
